Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,27.367552903106116,None,5,1,21.42835944810031,27.367552903106116,None,,,,,,,,,,,,,,,,,,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/mi1-aN.wav,1,0,0,0,16,,,,,,,,48.86717282459886,49.16756295359937,1,1,1.1934663301403816,48.86635923010408,None,48.86635923010408,None,2.2,1.4,50.85097171281632,None,53.06762566301404,None,53.817586027266316,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/lu1-aN.wav,1,0,1,1,8,,,,,,,,56.01772266442795,56.317812163361396,1,1,0.9272301831879304,56.01820660982685,None,56.01820660982685,None,2.3,1.2,58.01765029379976,None,60.31789815877801,None,61.06791797665164,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/di1-iN.wav,1,0,2,2,24,,,,,,,,63.3677091458073,63.66773812944757,1,1,0.8498558957467139,63.367706491627814,None,63.367706491627814,None,3.8,2.2,65.36778930202854,None,69.16774096057225,None,69.91768893865355,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/ma3-aN.wav,3,0,3,3,14,,,,,,,,73.71938934760983,74.01951246615045,3,1,1.258174872917607,73.71942208249038,None,73.71942208249038,None,2.7,1.3,75.72006580949619,None,78.420035587239,None,79.17005823623731,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/di4-aN.wav,4,0,4,4,7,,,,,,,,81.87007030390687,None,4,1,0.8170516524569393,81.87012498000513,None,81.87012498000513,None,4.0,2.2,83.8698662859747,None,87.87018443362649,None,88.62016603131497,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/lu3-iN.wav,3,0,5,5,30,,,,,,,,92.62021292181971,None,2,0,1.4113040444035505,92.6202233615927,None,92.6202233615927,None,3.0,1.9,94.62029378582247,None,97.62166865081326,None,98.38691673520361,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/bu1-aN.wav,1,0,6,6,0,,,,,,,,101.38695548622418,101.68694943469518,1,1,1.09133668727236,101.3870650153658,None,101.3870650153658,None,3.7,1.7,103.38695495538832,None,107.08851157859272,None,107.85370091714276,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/ma3-iN.wav,3,0,7,7,34,,,,,,,,111.55441439598663,None,2,0,1.1015804046528501,111.55503069647102,None,111.55503069647102,None,3.4,2.2,113.55451047728502,None,116.95598273296946,None,117.72113066631937,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/bu4-aN.wav,4,0,8,8,3,,,,,,,,121.12114153076091,None,4,1,0.8333005394706561,121.12123371926282,None,121.12123371926282,None,2.2,1.9,123.12121283971737,None,125.33790677955312,None,126.08791314958398,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/ma4-iN.wav,4,0,9,9,35,,,,,,,,128.28795565184527,128.58783670921366,4,1,0.8480563620328212,128.2879328259014,None,128.2879328259014,None,3.1,1.6,130.28793494924503,None,133.3887010516214,None,134.13876687527318,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/ma4-aN.wav,4,0,10,10,15,,,,,,,,137.23883705177985,137.5387704849577,4,1,1.0556004603408837,137.23877352841646,None,137.23877352841646,None,2.9,1.4,139.2388358131625,None,142.13878280035033,None,142.888807926583,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/bu3-aN.wav,3,0,11,11,2,,,,,,,,145.78892389653373,146.08886016083625,3,1,1.536054728473573,145.78885258757737,None,145.78885258757737,None,3.6,1.0,147.7888628504047,None,151.38888082804715,None,152.13891480154507,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/null.wav,0,0,12,12,42,,,,,,,,155.73906283398418,156.03900122163031,None,0,,155.73902868354116,None,155.73902868354116,None,2.2,1.7,157.73874840218377,None,159.93903738924973,None,160.68906923940403,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/ma1-iN.wav,1,0,13,13,32,,,,,,,,162.8893580495248,None,1,1,0.8138418646917671,162.88924922816432,None,162.88924922816432,None,3.6,2.1,164.88910554858012,None,168.49024571332302,None,169.2555171544932,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/null.wav,0,0,14,14,43,,,,,,,,172.8561528481825,173.15591712165178,None,0,,172.8559615703116,None,172.8559615703116,None,2.0,3.0,174.85586425039583,None,176.85709578969272,None,177.62271368976235,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/lu3-aN.wav,3,0,15,15,10,,,,,,,,179.6226338874314,179.92266216329062,2,0,1.7955556294796224,179.6226715767807,None,179.6226715767807,None,2.2,1.3,181.62270165748214,None,183.82452228307557,None,184.5894278013625,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/di3-iN.wav,3,0,16,16,26,,,,,,,,186.78940306440944,None,3,1,1.1320493238567906,186.78926133122332,None,186.78926133122332,None,2.4,3.0,188.78923549720912,None,191.18959512083939,None,191.9397193364407,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/bu2-iN.wav,2,0,17,17,21,,,,,,,,194.33954971667498,None,None,0,,194.33957360429076,None,194.33957360429076,None,2.1,1.8,196.33948371607767,None,198.4400268673744,None,199.18955159229517,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/di3-aN.wav,3,0,18,18,6,,,,,,,,201.28959805813128,None,3,1,1.0626952591401277,201.2896520264485,None,201.2896520264485,None,2.5,1.9,203.28983074120242,None,205.79032264913985,None,206.5402270986774,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/mi3-aN.wav,3,0,19,19,18,,,,,,,,209.03994487092194,209.3398853819117,3,1,1.234346710869886,209.0405339218296,None,209.0405339218296,None,4.0,2.1,211.03969166219576,None,215.03996168072536,None,215.7898700230594,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/null.wav,0,0,20,20,40,,,,,,,,219.78972581263878,220.0900025197011,None,0,,219.79003953665824,None,219.79003953665824,None,3.7,1.2,221.79003953665824,None,225.49015971790686,None,226.24016361070335,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
stimuli/ma2-iN.wav,2,0,21,21,33,,,,,,,,229.9401615227486,230.24015901012535,None,0,,229.9401641769282,None,229.9401641769282,None,3.6,1.5,231.9402027510041,None,235.55728427182748,None,236.3068033344989,None,Subj_042,Run2,group_mand,2022_May_30_1216,Tone_Learning,2021.1.4,59.993163612532406,
