Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,10.714755025441264,None,5,1,27.240870120981526,10.714755025441264,None,,,,,,,,,,,,,,,,,,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/lu2-aN.wav,2,0,0,0,9,,,,,,,,38.0149639278035,38.31467391342812,3,0,1.0939388234228318,38.031452846387765,None,38.031452846387765,None,2.1,2.2,40.01501350805211,None,42.13169023704404,None,42.88315517237743,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/di4-iN.wav,4,0,1,1,27,,,,,,,,44.998358401852826,None,1,0,0.7125669121023748,44.998380944763994,None,44.998380944763994,None,3.3,2.1,46.99844322973058,None,50.29878275357623,None,51.04847221347336,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/di1-iN.wav,1,0,2,2,24,,,,,,,,54.348667101718135,None,2,0,0.7600429200037979,54.34873635835402,None,54.34873635835402,None,3.7,1.2,56.349027965242385,None,60.04903737876566,None,60.7991950375872,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/null.wav,0,0,3,3,44,,,,,,,,64.49906583167062,64.79902764673989,None,0,,64.4993484850952,None,64.4993484850952,None,2.2,2.0,66.49912694879413,None,68.69918201436667,None,69.44892809696103,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/di3-aN.wav,3,0,4,4,6,,,,,,,,71.64915738349377,71.94921191822868,3,1,0.9184795956575726,71.6492177928335,None,71.6492177928335,None,3.7,2.6,73.64922487067042,None,77.36594364201437,None,78.11589144296613,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/mi2-aN.wav,2,0,5,5,17,,,,,,,,81.81600005237628,None,2,1,1.213085009777842,81.8162274986712,None,81.8162274986712,None,3.0,1.8,83.81573912791146,None,86.81600808572148,None,87.56614521881511,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/bu1-aN.wav,1,0,6,6,0,,,,,,,,90.5661605423325,None,1,1,0.8419267712820329,90.5669874814298,None,90.5669874814298,None,2.1,2.0,92.56617176070404,None,94.6670709291293,None,95.41747702003249,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/bu1-iN.wav,1,0,7,7,20,,,,,,,,97.51725551912072,97.81746788962255,4,0,0.6998798891045226,97.51724762733238,None,97.51724762733238,None,3.1,2.2,99.51728832489562,None,102.63410802619683,None,103.38407104449789,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
stimuli/di4-aN.wav,4,0,8,8,7,,,,,,,,106.48388528666332,None,2,0,1.3914804782634747,106.48385014520181,None,106.48385014520181,None,2.7,1.1,108.48370398786574,None,111.18420884998613,None,111.93447798474199,None,Subj_018,Run4,2021_Oct_20_1038,Tone_Learning,2021.1.4,60.0946381632127,
