Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,15.301086844583097,None,5,1,26.442556772597527,15.301086844583097,None,,,,,,,,,,,,,,,,,,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/mi1-aN.wav,1,0,0,0,16,,,,,,,,41.818041174178596,42.117489346898765,3,0,1.220110181430755,41.81730139367073,None,41.81730139367073,None,3.8,2.0,43.801521603650144,None,47.60305205465647,None,48.368187314802526,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/null.wav,0,0,1,1,42,,,,,,,,52.168315672241626,52.4683829121459,None,0,,52.16835385742934,None,52.16835385742934,None,2.5,2.3,54.168478428199705,None,56.668422335963896,None,57.4187060706663,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/lu1-iN.wav,1,0,2,2,28,,,,,,,,59.918529335885616,60.21912918661292,2,0,1.2632785540449731,59.91854522573658,None,59.91854522573658,None,2.2,2.7,61.919014489491474,None,64.11954547240066,None,64.86911292517289,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/mi3-aN.wav,3,0,3,3,18,,,,,,,,67.06895561918563,67.3690472777921,4,0,1.5088825683378673,67.06954517159056,None,67.06954517159056,None,3.3,2.6,69.0688281818716,None,72.36918777380333,None,73.1191922859548,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/bu1-iN.wav,1,0,4,4,20,,,,,,,,76.4192918010136,76.7192999405811,1,1,1.1248383145716616,76.41936997624998,None,76.41936997624998,None,3.2,2.9,78.419337064086,None,81.63614116557892,None,82.38606357426806,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/null.wav,0,0,5,5,40,,,,,,,,85.58592007015577,85.88617982852384,None,0,,85.5863153346263,None,85.5863153346263,None,3.1,1.6,87.58626154270269,None,90.6862391411978,None,91.43630452315756,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/di2-iN.wav,2,0,6,6,25,,,,,,,,94.53634727358084,None,2,1,0.9700555932454336,94.53635219271064,None,94.53635219271064,None,3.8,2.4,96.53642898775979,None,100.3387507462744,None,101.10434748450189,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/bu4-iN.wav,4,0,7,7,23,,,,,,,,104.90447407246947,None,2,0,1.5056713320541348,104.90476387645822,None,104.90476387645822,None,2.4,1.1,106.90460037732191,None,109.3061347919438,None,110.07126969819547,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/ma4-aN.wav,4,0,8,8,15,,,,,,,,112.4713457500662,112.77133336376801,3,0,0.9905984457673185,112.47135350035023,None,112.47135350035023,None,2.6,2.9,114.47139596765828,None,117.07140842473518,None,117.82119706140384,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/di4-aN.wav,4,0,9,9,7,,,,,,,,120.42150116271941,None,4,1,1.6179474629857395,120.4215021890127,None,120.4215021890127,None,3.1,2.4,122.42152342266672,None,125.52283166348343,None,126.2883179867099,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/lu1-aN.wav,1,0,10,10,8,,,,,,,,129.38830305237306,129.6883402112676,3,0,1.3117680803679832,129.3883709646766,None,129.3883709646766,None,3.0,1.2,131.38837379583038,None,134.3915524738445,None,135.15642372889124,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/ma4-iN.wav,4,0,11,11,35,,,,,,,,138.15646623158918,138.45659186404237,1,0,1.3904189506115472,138.15653343610393,None,138.15653343610393,None,3.1,1.3,140.1565504230275,None,143.25666533248523,None,144.00639876165314,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/lu3-aN.wav,3,0,12,12,10,,,,,,,,147.106683221839,147.40676886424353,3,1,1.0535332269528226,147.1067812151523,None,147.1067812151523,None,3.0,2.5,149.10676599770022,None,152.10733399794663,None,152.85716757918271,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/ma2-aN.wav,2,0,13,13,13,,,,,,,,155.8568883920212,156.15698005062814,4,0,1.4170778032935232,155.85695382706535,None,155.85695382706535,None,3.9,2.2,157.85702212865226,None,161.75737931410322,None,162.50731127793688,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
stimuli/lu4-aN.wav,4,0,14,14,11,,,,,,,,166.40812502233948,166.70815581113766,1,0,1.81335688853369,166.40816108416175,None,166.40816108416175,None,3.3,2.6,168.40843110546302,None,171.70852244556454,None,172.4585156331009,None,Subj_020,Run3,2021_Oct_26_1205,Tone_Learning,2021.1.4,60.002102205418026,
