Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,23.832447259340086,None,5,1,48.46546540914113,23.832447259340086,None,,,,,,,,,,,,,,,,,,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/lu3-iN.wav,3,0,0,0,30,,,,,,,,72.35045631955428,72.65113857824497,3,1,1.5117382538721245,72.36729079352432,None,72.36729079352432,None,2.0,2.9,74.35123246445829,None,76.36759655186694,None,77.11795583561388,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/lu2-iN.wav,2,0,1,1,29,,,,,,,,79.11798931332132,79.4179214024116,1,0,1.9596781185670125,79.11790487589008,None,79.11790487589008,None,3.9,1.8,81.11794521900475,None,85.03485114275412,None,85.78481018033727,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/mi1-aN.wav,1,0,2,2,16,,,,,,,,89.6845860637188,89.98489681186771,1,1,1.9199373195397698,89.68490222633835,None,89.68490222633835,None,2.5,2.6,91.6855073730581,None,94.2022386181988,None,94.952570298762,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/lu3-aN.wav,3,0,3,3,10,,,,,,,,97.45199172895374,97.75227735112776,3,1,1.106315077602119,97.45248483505861,None,97.45248483505861,None,2.2,1.1,99.45234257249643,None,101.65250033530793,None,102.40246397342167,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/ma2-iN.wav,2,0,4,4,33,,,,,,,,104.6024510211586,104.90250449347985,4,0,1.4024983004578075,104.60249115194102,None,104.60249115194102,None,2.3,2.2,106.60270808465401,None,108.91941604403206,None,109.66938534433734,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/di2-iN.wav,2,0,5,5,25,,,,,,,,111.96936067841548,None,3,0,1.0839986113475106,111.96965737725168,None,111.96965737725168,None,3.4,1.8,113.96948998871454,None,117.36957831890243,None,118.11957132963477,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/bu1-aN.wav,1,0,6,6,0,,,,,,,,121.52064544736803,121.82066706986188,3,0,1.8255652194222876,121.52149067100862,None,121.52149067100862,None,2.2,2.1,123.52071601242994,None,125.72075133034957,None,126.47086890929563,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/bu4-aN.wav,4,0,7,7,3,,,,,,,,128.67080712063049,128.97084891468182,None,0,,128.6708366348039,None,128.6708366348039,None,2.9,1.9,130.67085326749145,None,133.58769336826435,None,134.33772389101557,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
stimuli/mi3-iN.wav,3,0,8,8,38,,,,,,,,137.23763779031563,137.5377687638835,3,1,1.0953700613746378,137.23781133648606,None,137.23781133648606,None,3.0,1.3,139.2377954115724,None,142.23841435988402,None,142.98760121609723,None,Subj_043,Run1,group_mand,2022_Jun_01_1701,Tone_Learning,2021.1.4,60.11771388697034,
