Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,10.192004971368988,None,5,1,20.712772858193603,10.192004971368988,None,,,,,,,,,,,,,,,,,,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/lu3-iN.wav,3,0,0,0,30,,,,,,,,30.975259299995376,31.275183745661707,1,0,1.884547316300086,30.976331499149637,None,30.976331499149637,None,2.8,2.2,32.94145158453557,None,35.75872440220883,None,36.50866503808993,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/mi2-aN.wav,2,0,1,1,17,,,,,,,,39.30877545004332,39.60875170439613,1,0,1.8502693591608477,39.30876313486442,None,39.30876313486442,None,3.1,2.7,41.308807016537685,None,44.40886572597083,None,45.15889518685253,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/bu4-iN.wav,4,0,2,2,23,,,,,,,,48.259035218935786,None,1,0,1.8454586537318391,48.25903812078832,None,48.25903812078832,None,3.7,2.8,50.258993885229756,None,53.95874344119329,None,54.70902876054424,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/lu2-iN.wav,2,0,3,3,29,,,,,,,,58.40920290709018,None,2,1,1.781955147975168,58.40919519240833,None,58.40919519240833,None,2.8,3.0,60.409228457548124,None,63.225992743245115,None,63.97595779715357,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/lu3-aN.wav,3,0,4,4,10,,,,,,,,66.77599530890748,67.07601933766273,3,1,1.7853343907399903,66.77579543496086,None,66.77579543496086,None,3.5,2.2,68.77611994701601,None,72.27619019308258,None,73.02585409131098,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/ma3-iN.wav,3,0,5,5,34,,,,,,,,76.52599929010776,76.82638711209347,4,0,1.7946065176311095,76.52603368767723,None,76.52603368767723,None,3.1,1.3,78.52622160032934,None,81.62804230051734,None,82.3768331657684,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/mi4-iN.wav,4,0,6,6,39,,,,,,,,85.47688260342821,None,2,0,1.8413139588665217,85.47688232032124,None,85.47688232032124,None,2.9,2.7,87.47740288437035,None,90.3773508987424,None,91.12735311052074,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/ma2-aN.wav,2,0,7,7,13,,,,,,,,94.0273962490368,None,3,0,1.9544801950323745,94.02785601573487,None,94.02785601573487,None,2.6,2.9,96.0274561262886,None,98.6276381644575,None,99.37768107294869,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
stimuli/di3-aN.wav,3,0,8,8,6,,,,,,,,101.97772644093803,None,3,1,1.9450219249119982,101.97787478930604,None,101.97787478930604,None,2.3,1.4,103.97774774478239,None,106.27852087617521,None,107.02776896015621,None,Subj_004,Run4,2021_Oct_06_1121,Tone_Learning,2021.1.4,60.01764986986675,
