Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,17.34277253063351,None,5,1,29.862844626961987,17.34277253063351,None,,,,,,,,,,,,,,,,,,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/di2-aN.wav,2,0,0,0,5,,,,,,,,47.27528234071724,47.57511331849787,None,0,47.27515479547469,None,47.27515479547469,None,2.3,1.8,49.2587611265883,None,51.57547464949835,None,52.32537945063541,None,,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/bu1-aN.wav,1,0,1,1,0,,,,,,,,54.62541763635022,54.92542319256631,None,0,54.6254094612807,None,54.6254094612807,None,3.2,2.8,56.62547068582808,None,59.825355385495186,None,60.575359632284744,None,,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/di3-aN.wav,3,0,2,2,6,,,,,,,,63.7755855260923,64.07557515684812,2,0,63.775581597812106,None,63.775581597812106,None,3.6,2.4,65.77634035752294,None,69.39308176768373,None,70.1431978465946,None,1.499186739824836,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/bu4-iN.wav,4,0,3,3,23,,,,,,,,73.74319313973638,74.04319126407108,1,0,73.74329042660406,None,73.74329042660406,None,3.6,2.6,75.74334351147195,None,79.34342016602113,None,80.09334195431575,None,1.7749194525606526,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/mi3-iN.wav,3,0,4,4,38,,,,,,,,83.69355772660879,83.99363618604343,None,0,83.69357821736776,None,83.69357821736776,None,3.1,1.6,85.69369748137069,None,88.8103670500102,None,89.56029556238809,None,,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/di1-aN.wav,1,0,5,5,4,,,,,,,,92.66033403122242,None,1,1,92.66038672680111,None,92.66038672680111,None,2.4,1.9,94.66083794817791,None,97.07697199667041,None,97.82708099759907,None,1.1886869776449203,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/ma3-aN.wav,3,0,6,6,14,,,,,,,,100.22719902295535,100.52717520554461,2,0,100.22719297128037,None,100.22719297128037,None,2.3,1.6,102.22723791646854,None,104.52944971518195,None,105.29413369742474,None,1.2563100212905738,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/lu4-iN.wav,4,0,7,7,31,,,,,,,,107.59390787439702,107.89392440148572,None,0,107.59393225804615,None,107.59393225804615,None,3.2,1.2,109.59430137482718,None,112.81103273425288,None,113.56079385234762,None,,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
stimuli/bu4-aN.wav,4,0,8,8,3,,,,,,,,116.76142354504987,117.06174796437222,1,0,116.76232135172472,None,116.76232135172472,None,3.6,2.8,118.76201982967541,None,122.3630467033588,None,123.12820526432006,None,0.9267510220604436,Subj_010,Run1,2021_Oct_15_1003,Tone_Learning,2021.1.4,59.49279832572336,
