Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.837411010382766,None,5,1,24.10331837447802,11.837411010382766,None,,,,,,,,,,,,,,,,,,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/di2-aN.wav,2,0,0,0,5,,,,,,,,36.00457842888459,36.304699529434856,3,0,1.6307296715099255,36.020918332860674,None,36.020918332860674,None,3.7,1.5,38.004768997692736,None,41.72145918023216,None,42.47167673301692,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/ma2-aN.wav,2,0,1,1,13,,,,,,,,46.17138399667906,None,1,0,1.6132507782886023,46.171823348907765,None,46.171823348907765,None,2.7,1.9,48.17143088686862,None,50.87146142742222,None,51.621450368415026,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/mi3-iN.wav,3,0,2,2,38,,,,,,,,54.32144286598473,None,3,1,1.1762370428250506,54.32154850161942,None,54.32154850161942,None,3.6,1.4,56.321466753439836,None,59.93792871346386,None,60.688156175119275,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/ma1-aN.wav,1,0,3,3,12,,,,,,,,64.28866113822446,None,2,0,1.637779124912413,64.288553733149,None,64.288553733149,None,2.9,2.6,66.2889281468888,None,69.1900153268989,None,69.9554263627615,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/ma4-aN.wav,4,0,4,4,15,,,,,,,,72.8554488700523,73.15544115528928,1,0,0.9982804571245651,72.8554632025257,None,72.8554632025257,None,3.6,2.6,74.8554663875193,None,78.45571495860713,None,79.20577963167989,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/lu2-aN.wav,2,0,5,5,9,,,,,,,,82.8059229210215,None,1,0,1.417479105554321,82.80575641661244,None,82.80575641661244,None,3.7,2.9,84.80580454541087,None,88.50589206196855,None,89.25581942641065,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/mi1-iN.wav,1,0,6,6,36,,,,,,,,92.95590782768872,93.25588418795542,1,1,1.3024427842369732,92.95581953257715,None,92.95581953257715,None,3.5,1.6,94.95581811702414,None,98.47262586123088,None,99.22249624966935,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/bu1-aN.wav,1,0,7,7,0,,,,,,,,102.7224923568991,103.02260531801994,1,1,1.3862459926581323,102.72267372461329,None,102.72267372461329,None,3.5,2.5,104.72306760220545,None,108.22329072872981,None,108.97317421103253,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
stimuli/di4-iN.wav,4,0,8,8,27,,,,,,,,112.47332815240938,112.77392310929008,1,0,1.3495969743971727,112.47327878500255,None,112.47327878500255,None,2.3,2.6,114.47365779928941,None,116.77542324146725,None,117.54038837816915,None,Subj_007,Run4,2021_Oct_07_1646,Tone_Learning,2021.1.4,60.09039872410034,
