Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.14931299460477,None,5,1,24.037551552831246,11.14931299460477,None,,,,,,,,,,,,,,,,,,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/bu1-iN.wav,1,0,0,0,20,,,,,,,,35.266069655332736,35.56608069668073,1,1,1.484837256904484,35.28207033763147,None,35.28207033763147,None,3.8,1.6,37.249454833456184,None,41.06618367848159,None,41.81612935646626,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/null.wav,0,0,1,1,43,,,,,,,,45.61615968478377,45.91617493741478,None,0,,45.6161974447773,None,45.6161974447773,None,3.0,1.2,47.616205938121766,None,50.616220093695574,None,51.366193728938924,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/ma3-aN.wav,3,0,2,2,14,,,,,,,,54.36633999140763,54.66629048228742,3,1,0.8015611474793332,54.3663218368838,None,54.3663218368838,None,3.6,2.4,56.3663073274206,None,59.96726842011776,None,60.71635662420704,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/mi3-iN.wav,3,0,3,3,38,,,,,,,,64.31640797355162,None,3,1,1.0868182587087176,64.31643122408195,None,64.31643122408195,None,2.8,2.4,66.31642414629505,None,69.11644304398624,None,69.86646480818126,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/lu2-aN.wav,2,0,4,4,9,,,,,,,,72.66650433762156,72.96655993363856,4,0,1.2943393275113522,72.66655165262773,None,72.66655165262773,None,2.2,2.0,74.66649609199976,None,76.86832697394175,None,77.63365126752524,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/mi4-aN.wav,4,0,5,5,19,,,,,,,,79.83343642130107,80.13347043006752,2,0,1.762083728804555,79.83347276573704,None,79.83347276573704,None,3.8,1.2,81.83348409019663,None,85.63358827522097,None,86.38361393219884,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/ma4-aN.wav,4,0,6,6,15,,,,,,,,90.18388525916366,90.48361350753157,1,0,0.9932470834210108,90.18364910880018,None,90.18364910880018,None,2.5,1.7,92.18399945925694,None,94.68365477102998,None,95.43363442239252,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/lu4-aN.wav,4,0,7,7,11,,,,,,,,97.93395409064219,None,1,0,0.9980451152300702,97.93368609023764,None,97.93368609023764,None,2.1,3.0,99.93370307692612,None,102.03371291505027,None,102.78367168694103,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/lu1-aN.wav,1,0,8,8,8,,,,,,,,104.88382000196775,None,3,0,1.2988779584266013,104.88373602402498,None,104.88373602402498,None,2.0,2.7,106.88379229243128,None,108.88373460846742,None,109.63372947707194,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/di1-iN.wav,1,0,9,9,24,,,,,,,,111.63437897019598,None,1,1,1.687955234412584,111.63380485550351,None,111.63380485550351,None,2.2,2.0,113.63376628156402,None,115.83523513470072,None,116.60052970157903,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
stimuli/di3-iN.wav,3,0,10,10,26,,,,,,,,118.80050666338234,119.10049112764,3,1,1.1798387821677352,118.80051682000703,None,118.80051682000703,None,2.8,1.4,120.80048921663774,None,123.60051059155421,None,124.35029843488883,None,Subj_025,Run3,2021_Oct_29_1021,Tone_Learning,2021.1.4,59.99681516492774,
