Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,10.482118893116876,None,5,1,21.473603372516664,10.482118893116876,None,,,,,,,,,,,,,,,,,,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/null.wav,0,0,0,0,41,,,,,,,,32.01573378858925,32.31570243312717,None,0,32.03196169112789,None,32.03196169112789,None,2.3,3.0,34.016060649815245,None,36.31626123983597,None,37.0660365138956,None,,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/null.wav,0,0,1,1,40,,,,,,,,39.36606220697145,39.66613652578644,None,0,39.36614438234665,None,39.36614438234665,None,3.9,3.0,41.36617198647809,None,45.26622733630029,None,46.01648497485894,None,,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/di3-aN.wav,3,0,2,2,6,,,,,,,,49.91621077382156,50.21627730685577,2,0,49.91629011800387,None,49.91629011800387,None,3.8,1.9,51.91635665103831,None,55.733149093452084,None,56.48310733335575,None,1.136619923670878,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/mi2-iN.wav,2,0,3,3,37,,,,,,,,60.28313090303705,None,2,1,60.28253677719613,None,60.28253677719613,None,2.1,2.3,62.28322086419303,None,64.39999412527459,None,65.1497793085091,None,1.4005780588208836,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/lu1-aN.wav,1,0,4,4,8,,,,,,,,67.24954516885232,None,1,1,67.24978129034434,None,67.24978129034434,None,3.1,2.8,69.24980641718184,None,72.34997366990547,None,73.10006179078619,None,1.001705085955109,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/lu3-aN.wav,3,0,5,5,10,,,,,,,,76.19999964610084,None,3,1,76.20004466206865,None,76.20004466206865,None,3.4,2.5,78.20005846413414,None,81.6000791318429,None,82.35011098276345,None,1.4223336532581925,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/null.wav,0,0,6,6,42,,,,,,,,85.75116248782565,86.05124388462309,None,0,85.75123970861341,None,85.75123970861341,None,2.9,2.5,87.75127085173608,None,90.6513042598126,None,91.40136760775522,None,,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/bu4-aN.wav,4,0,7,7,3,,,,,,,,94.3011726801205,None,4,1,94.30146259427875,None,94.30146259427875,None,2.6,2.1,96.30183241885788,None,98.90357806165184,None,99.66853171502316,None,1.0954724270118277,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/ma3-aN.wav,3,0,8,8,14,,,,,,,,102.26846709304432,102.56851380772787,2,0,102.26848910556919,None,102.26848910556919,None,2.2,1.3,104.26857864204658,None,106.48522117279344,None,107.2352045395346,None,1.550141134968726,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/bu1-iN.wav,1,0,9,9,20,,,,,,,,109.43527602715672,109.73525019252111,1,1,109.43533236789654,None,109.43533236789654,None,3.5,2.3,111.43524849380537,None,114.93715954904746,None,115.70209479966479,None,0.9710917504698955,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/di1-iN.wav,1,0,10,10,24,,,,,,,,119.20200129951759,None,1,1,119.20208276709445,None,119.20208276709445,None,2.7,1.0,121.20208418269112,None,123.90208496126934,None,124.65205877273456,None,0.9413398054402933,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
stimuli/bu2-aN.wav,2,0,11,11,1,,,,,,,,127.35213309154956,127.65215114040438,2,1,127.35237983001525,None,127.35237983001525,None,2.4,2.7,129.35238690799724,None,131.75247481653878,None,132.50280571221492,None,1.042018088491659,Subj_014,Run2,2021_Oct_18_1006,Tone_Learning,2021.1.4,59.994012624410345,
