Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,17.470671588680034,None,5,1,21.69907275187188,17.470671588680034,None,,,,,,,,,,,,,,,,,,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/null.wav,0,0,0,0,44,,,,,,,,39.23654704560649,39.53648068973325,None,0,39.25303387900885,None,39.25303387900885,None,3.1,1.5,41.22001024180827,None,44.32010179521876,None,45.069962447884336,None,,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu3-iN.wav,3,0,1,1,22,,,,,,,,48.16994319583373,48.46944745552673,2,0,48.17086655108369,None,48.17086655108369,None,3.1,1.6,50.186449741353954,None,53.303443816747404,None,54.0534039147492,None,1.2503527478233991,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/null.wav,0,0,2,2,42,,,,,,,,57.15338890947405,57.453407382949536,None,0,57.15345123091038,None,57.15345123091038,None,3.0,1.8,59.15342291907109,None,62.15355633861418,None,62.903490955960024,None,,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/lu3-iN.wav,3,0,3,3,30,,,,,,,,65.90348738159045,66.20352992012886,4,0,65.90357907656016,None,65.90357907656016,None,2.6,1.3,67.90353837829116,None,70.50524282179867,None,71.2702510163067,None,1.4189762934352075,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/lu4-iN.wav,4,0,4,4,31,,,,,,,,73.87025459067635,74.17007063450046,2,0,73.87060604677208,None,73.87060604677208,None,2.9,2.3,75.87004441065937,None,78.77011388083474,None,79.52039956498857,None,1.1458080959828294,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di3-aN.wav,3,0,5,5,6,,,,,,,,82.42016252411403,82.72041633975368,1,0,82.42106464548488,None,82.42106464548488,None,3.3,1.7,84.42168078188843,None,87.72149077405629,None,88.47154323943369,None,1.5825528997870606,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu2-aN.wav,2,0,6,6,1,,,,,,,,91.77160446378647,92.07164275554896,3,0,91.77168554181617,None,91.77168554181617,None,2.5,2.2,93.77152204094409,None,96.27169350452095,None,97.02169182350553,None,1.5280986157986263,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di1-aN.wav,1,0,7,7,4,,,,,,,,99.52170753657637,99.82170583786592,1,1,99.5217698580127,None,99.5217698580127,None,3.9,2.1,101.52171040315034,None,105.43851181647733,None,106.18867115904777,None,1.1308247628089703,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi3-iN.wav,3,0,8,8,38,,,,,,,,110.08896178007862,None,3,1,110.08905453674242,None,110.08905453674242,None,3.6,1.1,112.08904144251665,None,115.68920784535248,None,116.4392309371965,None,1.0927283517944488,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu2-iN.wav,2,0,9,9,21,,,,,,,,120.04006050947882,None,4,0,120.04013309395714,None,120.04013309395714,None,3.4,1.2,122.0401274315891,None,125.44180625288209,None,126.20686186972125,None,1.492011283683496,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma3-iN.wav,3,0,10,10,34,,,,,,,,129.60686388693975,None,3,1,129.606971153421,None,129.606971153421,None,3.2,1.6,131.6068978965368,None,134.80853340071553,None,135.57360742025003,None,1.7168083497276712,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/lu1-iN.wav,1,0,11,11,28,,,,,,,,138.77367370534384,None,2,0,138.77368612716373,None,138.77368612716373,None,2.4,2.9,140.77370063698118,None,143.17533168204545,None,143.94015231061803,None,1.680785073149309,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma1-iN.wav,1,0,12,12,32,,,,,,,,146.34044027741365,146.64048883221813,1,1,146.34046968633675,None,146.34046968633675,None,2.6,2.4,148.34044916025323,None,150.94226295824046,None,151.70697175504756,None,1.0688044936550796,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma2-iN.wav,2,0,13,13,33,,,,,,,,154.30725136985083,None,4,0,154.30780313220976,None,154.30780313220976,None,3.0,1.2,156.30733067839083,None,159.32284344296068,None,160.0740032551539,None,1.932767167325892,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/lu1-aN.wav,1,0,14,14,8,,,,,,,,163.07402091466346,163.37402098544317,1,1,163.07405280087278,None,163.07405280087278,None,3.2,1.8,165.07403545987108,None,168.27503040868532,None,169.0240838200316,None,1.1617342134072715,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma3-aN.wav,3,0,15,15,14,,,,,,,,172.22409454314092,None,4,0,172.22418446862048,None,172.22418446862048,None,2.8,1.5,174.22416111135317,None,177.02662303812258,None,177.7919536337008,None,1.3613532068288805,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma4-iN.wav,4,0,16,16,35,,,,,,,,180.59285448103864,None,2,0,180.5928194805274,None,180.5928194805274,None,2.3,2.2,182.59285805540867,None,184.89289772737357,None,185.64292365040137,None,1.0606142324322718,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di3-iN.wav,3,0,17,17,26,,,,,,,,187.94292966666725,None,2,0,187.9429491664464,None,187.9429491664464,None,3.8,2.2,189.9429647379584,None,193.7429791062168,None,194.4929724706294,None,1.3342927507892455,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di4-aN.wav,4,0,18,18,7,,,,,,,,198.2930922650995,198.59305269930383,1,0,198.29306221916022,None,198.29306221916022,None,2.6,1.1,200.29283360105728,None,202.89309166347311,None,203.64311970988865,None,1.534813476293948,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu1-aN.wav,1,0,19,19,0,,,,,,,,206.24321069706238,None,2,0,206.24321957990196,None,206.24321957990196,None,2.0,1.5,208.24315764775338,None,210.24314915420155,None,210.99426932981987,None,1.3225465225450534,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi1-aN.wav,1,0,20,20,16,,,,,,,,212.99424169038693,213.29425520929,1,1,212.994235355613,None,212.994235355613,None,2.4,1.0,214.99398514973245,None,217.41123795994827,None,218.16126352907804,None,1.4681981956159689,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi4-aN.wav,4,0,21,21,19,,,,,,,,220.56133278691513,220.8613413512462,None,0,220.56134308534638,None,220.56134308534638,None,3.3,2.1,222.56132857552893,None,225.87818406446922,None,226.6278663525468,None,,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di4-iN.wav,4,0,22,22,27,,,,,,,,229.92818026006543,230.22829287040668,2,0,229.92813818159448,None,229.92813818159448,None,2.9,1.3,231.92829035773093,None,234.8301268405794,None,235.5950982296963,None,1.0367692935451487,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu3-aN.wav,3,0,23,23,2,,,,,,,,238.49512201164143,238.79511323497127,4,0,238.49538782442278,None,238.49538782442278,None,2.4,2.9,240.49514363480876,None,242.89516090503048,None,243.64516984095508,None,1.2755410834870418,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma4-aN.wav,4,0,24,24,15,,,,,,,,246.04531412516607,None,2,0,246.04537680050043,None,246.04537680050043,None,2.7,2.1,248.04557923015182,None,250.7463669716917,None,251.49659355488075,None,1.7030470263189272,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di2-aN.wav,2,0,25,25,5,,,,,,,,254.19634610940474,254.49654153187612,3,0,254.19697714491394,None,254.19697714491394,None,3.5,1.6,256.1965291100564,None,259.69675259663836,None,260.4467137563338,None,1.8702248986346603,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi2-iN.wav,2,0,26,26,37,,,,,,,,263.94685014861955,264.24687711564684,2,1,263.9469156551381,None,263.9469156551381,None,3.5,1.7,265.9468855738087,None,269.4639517736132,None,270.2138258744026,None,1.4801196033654378,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu4-aN.wav,4,0,27,27,3,,,,,,,,273.7137060445426,274.01427659888486,1,0,273.7146931014313,None,273.7146931014313,None,3.1,2.4,275.7142241865922,None,278.81669818128285,None,279.5819420718535,None,1.3270488127959652,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma1-aN.wav,1,0,28,28,12,,,,,,,,282.68193095945674,282.98189139366104,1,1,282.6818970206391,None,282.6818970206391,None,2.7,1.6,284.68289076619976,None,287.38305493947837,None,288.132143032828,None,1.3724790518931513,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/null.wav,0,0,29,29,40,,,,,,,,290.8321199586791,291.13208251627157,None,0,290.83211008492526,None,290.83211008492526,None,3.3,1.4,292.83206018530836,None,296.13222690665225,None,296.8822248717388,None,,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/lu3-aN.wav,3,0,30,30,10,,,,,,,,300.1823193625024,None,4,0,300.1830859409424,None,300.1830859409424,None,3.7,1.3,302.182328245342,None,305.88427783398856,None,306.6491366835444,None,1.7550615375521375,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/ma2-aN.wav,2,0,31,31,13,,,,,,,,310.3491822656057,None,1,0,310.34919291793494,None,310.34919291793494,None,2.0,1.9,312.34896925440444,None,314.34928740869873,None,315.0993044842771,None,1.4273972961486834,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/lu4-aN.wav,4,0,32,32,11,,,,,,,,317.09932674446065,None,1,0,317.0993515527098,None,317.0993515527098,None,2.0,1.5,319.09932288697246,None,321.09936181575176,None,321.84937641404395,None,1.0747351162003724,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di2-iN.wav,2,0,33,33,25,,,,,,,,323.84937390136804,None,1,0,323.84940224859747,None,323.84940224859747,None,3.6,2.8,325.84938349200365,None,329.44943841697204,None,330.19943496646647,None,1.3592443286961498,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/bu4-iN.wav,4,0,34,34,23,,,,,,,,333.79950896653656,None,3,0,333.79949378431274,None,333.79949378431274,None,2.1,2.1,335.7992432245346,None,337.89952552896284,None,338.64953517268304,None,1.4829136280100101,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi4-iN.wav,4,0,35,35,39,,,,,,,,340.74960297953805,None,4,1,340.74958673562014,None,340.74958673562014,None,3.0,1.0,342.74989214958714,None,345.75102391536484,None,346.51703824186325,None,1.5381588740096959,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi2-aN.wav,2,0,36,36,17,,,,,,,,349.51667581492995,349.81672684702016,3,0,349.51667301913585,None,349.51667301913585,None,3.1,1.4,351.5167399058564,None,354.61816990147145,None,355.38235846823045,None,1.6198155271326868,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/mi1-iN.wav,1,0,37,37,36,,,,,,,,358.4836309438498,358.7836543718968,1,1,358.4844962598295,None,358.4844962598295,None,4.0,1.4,360.4836582293847,None,364.4848434337591,None,365.25014465580443,None,1.3088956153101208,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
stimuli/di1-iN.wav,1,0,38,38,24,,,,,,,,369.2502617606498,None,2,0,369.24987321604476,None,369.24987321604476,None,2.2,1.8,371.2506716099142,None,373.45242425432843,None,374.21729690590564,None,1.5422959415332116,Subj_040,Run2,group_mand,2022_Mar_11_1549,Tone_Learning,2021.1.4,59.99866229548643,
