Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.124797710792336,None,5,1,23.8401539255874,11.124797710792336,None,,,,,,,,,,,,,,,,,,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/mi3-aN.wav,3,0,0,0,18,,,,,,,,35.04394990269939,35.34395800665379,2,0,1.8628276572035247,35.06058643610413,None,35.06058643610413,None,3.5,2.8,37.02751522499466,None,40.54435464036305,None,41.294219898853044,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/bu4-aN.wav,4,0,1,1,3,,,,,,,,44.794204398713326,None,2,0,1.9624496732053558,44.79429439153273,None,44.79429439153273,None,2.3,2.2,46.794351720816394,None,49.0947854770061,None,49.84474628430189,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/di2-iN.wav,2,0,2,2,25,,,,,,,,52.14474076370393,None,2,1,1.7978190808134968,52.14481660114507,None,52.14481660114507,None,3.7,1.4,54.14516234626808,None,57.862519069949485,None,58.61206052415264,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/ma3-iN.wav,3,0,3,3,34,,,,,,,,62.31196957584475,None,1,0,1.8898134710370869,62.311827774339235,None,62.311827774339235,None,2.6,1.3,64.31201674864406,None,66.9142651182101,None,67.67957283313899,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/bu3-iN.wav,3,0,4,4,22,,,,,,,,70.27908981623128,None,2,0,1.9450021073821517,70.27911186323354,None,70.27911186323354,None,3.0,1.9,72.27911257100277,None,75.27914760556496,None,76.02916892710391,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/bu4-iN.wav,4,0,5,5,23,,,,,,,,79.02919607004256,None,1,0,1.8632077291199494,79.02922413308033,None,79.02922413308033,None,2.2,2.0,81.02923404184548,None,83.22926582067066,None,83.9792708635241,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/bu2-aN.wav,2,0,6,6,1,,,,,,,,86.17931881486916,None,4,0,1.8366448072233652,86.17931290499882,None,86.17931290499882,None,3.1,2.6,88.17986248757416,None,91.28035753655377,None,92.03037461147915,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/lu2-iN.wav,2,0,7,7,29,,,,,,,,95.13034332809244,95.43045267839261,2,1,1.9191189975445013,95.13124725518355,None,95.13124725518355,None,3.9,2.2,97.13070899691093,None,101.03246854586405,None,101.79739300391657,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/mi4-iN.wav,4,0,8,8,39,,,,,,,,105.69747821929619,None,4,1,1.7004378612496112,105.69743267436525,None,105.69743267436525,None,3.8,2.2,107.69747584827019,None,111.49759907084126,None,112.24841273969923,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/di4-iN.wav,4,0,9,9,27,,,,,,,,116.04846401755836,None,2,0,1.8397136933117508,116.0484620004172,None,116.0484620004172,None,3.8,1.5,118.04863115719172,None,121.86540252057739,None,122.61537323663788,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/mi4-aN.wav,4,0,10,10,19,,,,,,,,126.41566480204952,None,3,0,1.849278128772312,126.41549292036461,None,126.41549292036461,None,2.9,2.5,128.41524272404695,None,131.3154809236812,None,132.06556559053934,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/lu4-aN.wav,4,0,11,11,11,,,,,,,,134.96556587364708,None,1,0,1.9282725731400205,134.96553943847766,None,134.96553943847766,None,2.4,2.3,136.9657025792162,None,139.36569323666617,None,140.11570004894247,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
stimuli/di1-iN.wav,1,0,12,12,24,,,,,,,,142.5157157260243,None,2,0,1.9667309674741773,142.5157462662537,None,142.5157462662537,None,2.5,2.8,144.51574980509804,None,147.01668352926163,None,147.76591073405916,None,Subj_004,Run2,2021_Oct_06_1105,Tone_Learning,2021.1.4,60.09320911121105,
