Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
stimuli/mi4-iN.wav,4,0,24,24,39,,,,,,,,247.0481047640482,247.34782408665706,None,0,247.04823007972664,None,247.04823007972664,None,3.2,2.5,249.04778133564287,None,252.2646666411856,None,253.01451941915184,None,,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/ma4-aN.wav,4,0,25,25,15,,,,,,,,256.21454387358096,None,4,1,256.214963633327,None,256.214963633327,None,3.8,2.0,258.2145899158568,None,262.01591271998404,None,262.78114666145666,None,1.2332531397933053,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/ma1-aN.wav,1,0,26,26,12,,,,,,,,266.58154079890517,266.881580400217,2,0,266.5816038283392,None,266.5816038283392,None,2.0,2.1,268.58152703223095,None,270.58312063996345,None,271.3327770039177,None,1.6291346034067828,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/ma2-aN.wav,2,0,27,27,13,,,,,,,,273.3324021893608,273.63240604686143,2,1,273.3323930233746,None,273.3323930233746,None,2.9,1.6,275.3330958670249,None,278.23456079703647,None,278.9997989853,None,1.4173454451774887,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/di3-iN.wav,3,0,28,28,26,,,,,,,,281.89991800157475,None,3,1,281.8999251149471,None,281.8999251149471,None,3.1,1.2,283.89991379017374,None,286.99994833072924,None,287.74996177889443,None,0.9826773459262768,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/bu3-aN.wav,3,0,29,29,2,,,,,,,,290.8500660021858,None,3,1,290.85006108298694,None,290.85006108298694,None,2.0,1.6,292.85001330660634,None,294.8500731155582,None,295.60056715872815,None,1.2993954695248249,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/bu2-aN.wav,2,0,30,30,1,,,,,,,,297.60014739898213,None,2,1,297.60009895019357,None,297.60009895019357,None,2.6,1.9,299.60011133666194,None,302.2001405687297,None,302.95020993295657,None,1.3807402437087148,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/lu1-aN.wav,1,0,31,31,8,,,,,,,,305.55029964638413,None,1,1,305.5502943732863,None,305.5502943732863,None,3.8,2.5,307.5502182849759,None,311.3514940205205,None,312.1015428585979,None,1.5133710165118828,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/di4-aN.wav,4,0,32,32,7,,,,,,,,315.90164325977855,None,4,1,315.9027329505552,None,315.9027329505552,None,2.2,2.2,317.90176715985945,None,320.10185252032716,None,320.85202522309737,None,1.3686528193011327,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/di2-aN.wav,2,0,33,33,5,,,,,,,,323.05193112132145,323.35198558639604,2,1,323.0526262145813,None,323.0526262145813,None,3.2,2.8,325.0521339409079,None,328.2521149011354,None,329.0021566612304,None,1.7525700154019432,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/di1-iN.wav,1,0,34,34,24,,,,,,,,332.2021726220813,None,1,1,332.2024600235545,None,332.2024600235545,None,3.0,2.0,334.20226254784757,None,337.20223919050477,None,337.95226077835105,None,1.2077048084975104,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/lu2-aN.wav,2,0,35,35,9,,,,,,,,340.9522497720885,None,2,1,340.9525785797596,None,340.9525785797596,None,3.9,1.2,342.95231103202605,None,346.85238195340935,None,347.60242477520296,None,1.582624119499087,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/bu3-iN.wav,3,0,36,36,22,,,,,,,,351.50241355660035,None,3,1,351.5024918036961,None,351.5024918036961,None,2.3,1.9,353.502304944961,None,355.80276706643053,None,356.5525143824598,None,1.213112740933866,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/bu1-aN.wav,1,0,37,37,0,,,,,,,,358.85293577014124,359.1531870031249,None,0,358.85367545468944,None,358.85367545468944,None,2.3,1.7,360.8528851979572,None,363.16963021788797,None,363.9198648530037,None,,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/null.wav,0,0,38,38,44,,,,,,,,366.2198265257306,366.51984312359855,None,0,366.219851687958,None,366.219851687958,None,3.2,2.0,368.22041261806044,None,371.41995085048984,None,372.1699823475119,None,,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/di4-iN.wav,4,0,39,39,27,,,,,,,,375.3700315748796,None,4,1,375.3701105297732,None,375.3701105297732,None,2.5,2.9,377.3700892958259,None,379.8709630727499,None,380.6200188699004,None,1.2958879753568908,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/mi3-aN.wav,3,0,40,40,18,,,,,,,,383.12083386418124,None,3,1,383.12091246517593,None,383.12091246517593,None,2.5,1.4,385.1208342534701,None,387.6211456846959,None,388.37085796471183,None,1.4298182657239522,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/lu3-aN.wav,3,0,41,41,10,,,,,,,,390.8708795171682,None,3,1,390.87092768283765,None,390.87092768283765,None,2.2,1.1,392.8710034172491,None,395.0709992412394,None,395.8209649130258,None,1.031997434940422,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/null.wav,0,0,42,42,43,,,,,,,,398.0210042312177,398.32102967656465,None,0,398.0212661519563,None,398.0212661519563,None,3.1,1.8,400.0210198381683,None,403.12221870682333,None,403.8719274478499,None,,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/lu1-iN.wav,1,0,43,43,28,,,,,,,,406.9722684296506,407.27283923353934,2,0,406.97251159373445,None,406.97251159373445,None,2.9,2.4,408.9725537077302,None,411.87424477927925,None,412.63938458358825,None,1.6506661797011475,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
stimuli/lu2-iN.wav,2,0,44,44,29,,,,,,,,415.5393174489258,None,2,1,415.5394197611604,None,415.5394197611604,None,3.9,1.2,417.53962537654843,None,421.4401351328397,None,422.1896010990695,None,1.2445715414141887,Subj_011,Run2,2021_Oct_13_1147,Tone_Learning,2021.1.4,60.010703818602195,
