Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,20.013304073855124,None,5,1,25.654671271460302,20.013304073855124,None,,,,,,,,,,,,,,,,,,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/lu1-iN.wav,1,0,0,0,28,,,,,,,,45.74596990322225,46.04592938302085,1,1,1.234512170392918,45.76250667521663,None,45.76250667521663,None,3.5,1.5,47.73051305652916,None,51.247149872724094,None,51.997090331030904,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/lu3-iN.wav,3,0,1,1,30,,,,,,,,55.497132726839666,55.797172149988,2,0,1.2172650739576056,55.49715703896072,None,55.49715703896072,None,3.6,2.3,57.49751800494823,None,61.098077997672135,None,61.8476291789334,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/di3-aN.wav,3,0,2,2,6,,,,,,,,65.44772249925809,65.74766991146771,None,0,,65.44767638762232,None,65.44767638762232,None,2.1,2.3,67.44811980956592,None,69.54762786954689,None,70.29758814559409,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/bu2-iN.wav,2,0,3,3,21,,,,,,,,72.39774640440756,72.69730418568406,2,1,1.3365855661027126,72.39778416428089,None,72.39778416428089,None,2.1,1.2,74.3976910916781,None,76.49800495514319,None,77.24901981809444,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/ma4-aN.wav,4,0,4,4,15,,,,,,,,79.34861539463346,79.64859253345412,3,0,1.1033887982343913,79.34860927236696,None,79.34860927236696,None,2.8,2.8,81.34857742242684,None,84.16531640615221,None,84.9152423550413,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/bu1-aN.wav,1,0,5,5,0,,,,,,,,87.71526482694362,88.01497725737363,1,1,1.0842933436101703,87.71530647958753,None,87.71530647958753,None,2.4,2.3,89.71534434562727,None,92.1167144592714,None,92.88183141402078,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/lu2-iN.wav,2,0,6,6,29,,,,,,,,95.28187030633644,None,2,1,1.1426381871578997,95.28161256954354,None,95.28161256954354,None,3.1,2.3,97.28212429191399,None,100.38228102900803,None,101.13184211913949,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/lu1-aN.wav,1,0,7,7,8,,,,,,,,104.23195224915453,104.53154011093011,1,1,1.4881321814978037,104.23162975081686,None,104.23162975081686,None,3.0,1.8,106.23250739360992,None,109.23214536595788,None,109.98213359917418,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/ma3-iN.wav,3,0,8,8,34,,,,,,,,112.98207637544847,113.28211225971427,2,0,1.5979383887679433,112.9821456313739,None,112.9821456313739,None,3.9,2.4,114.98211661253981,None,118.88423643838405,None,119.64937037976824,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
stimuli/mi4-aN.wav,4,0,9,9,19,,,,,,,,123.54972264010549,123.84975675493024,1,0,1.4588358988457912,123.54979791213054,None,123.54979791213054,None,2.0,1.0,125.55012702817794,None,127.55004669555137,None,128.30001829602134,None,Subj_007,Run3,2021_Oct_07_1639,Tone_Learning,2021.1.4,59.995477649343954,
