Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,12.069338392675036,None,5,1,21.62877893479208,12.069338392675036,None,,,,,,,,,,,,,,,,,,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/di3-aN.wav,3,0,0,0,6,,,,,,,,33.77088960329292,None,2,0,1.1357015554572172,33.77036760209239,None,33.77036760209239,None,2.1,2.5,35.754412060315644,None,37.87115028538392,None,38.6211216195552,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/null.wav,0,0,1,1,43,,,,,,,,40.72108131044597,41.02117590768012,None,0,,40.721602426898244,None,40.721602426898244,None,3.8,1.5,42.72123366401638,None,46.52130508085884,None,47.271267921451,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/lu1-iN.wav,1,0,2,2,28,,,,,,,,51.071312972809025,51.371402615455736,1,1,1.3620172108217048,51.071580697492664,None,51.071580697492664,None,3.2,1.8,53.07111638184824,None,56.28813192226653,None,57.03800416468448,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/ma3-iN.wav,3,0,3,3,34,,,,,,,,60.237810475697,None,2,0,1.1988279568977305,60.23786833820259,None,60.23786833820259,None,2.1,1.5,62.238139424927795,None,64.35497107936362,None,65.10497001766635,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/ma4-iN.wav,4,0,4,4,35,,,,,,,,67.20560247078201,67.50562628819262,None,0,,67.20565820989304,None,67.20565820989304,None,2.8,1.7,69.2056854601251,None,72.02243720414026,None,72.77241066170609,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/lu4-iN.wav,4,0,5,5,31,,,,,,,,75.57247163852462,75.87245404973828,4,1,1.03729211965765,75.57255675126271,None,75.57255675126271,None,3.4,3.0,77.5724703998776,None,80.97556291193814,None,81.72493226370852,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/ma4-aN.wav,4,0,6,6,15,,,,,,,,85.12489329941563,85.42516555400744,4,1,1.1717957265973382,85.12481066397095,None,85.12481066397095,None,2.6,2.9,87.12533195737342,None,89.72538879357171,None,90.47611357896722,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/lu3-aN.wav,3,0,7,7,10,,,,,,,,93.0754546541978,93.37547493261718,2,0,1.3639799353354647,93.07542970430995,None,93.07542970430995,None,2.9,2.8,95.075477480691,None,97.99228995379463,None,98.74250193936678,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/bu3-iN.wav,3,0,8,8,22,,,,,,,,101.64253693998971,101.94258092965038,3,1,1.4705743499580421,101.64261603644309,None,101.64261603644309,None,2.2,2.0,103.6425969258903,None,105.84427200120035,None,106.60946489037588,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/ma1-aN.wav,1,0,9,9,12,,,,,,,,108.80971640648004,None,1,1,1.173479932504506,108.80981815247651,None,108.80981815247651,None,2.2,2.7,110.80978453206035,None,113.00956801657912,None,113.75987874000566,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/ma2-iN.wav,2,0,10,10,33,,,,,,,,115.9605708605125,None,2,1,1.4872030078595344,115.96065491155332,None,115.96065491155332,None,3.8,2.2,117.96071224321076,None,121.76107527292697,None,122.51104766879553,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
stimuli/mi2-aN.wav,2,0,11,11,17,,,,,,,,126.31105060615828,126.61113529421755,2,1,1.2175902725875858,126.31111625444464,None,126.31111625444464,None,3.6,2.6,128.31116084573387,None,131.91121909752883,None,132.66124776335755,None,Subj_014,Run4,2021_Oct_18_1021,Tone_Learning,2021.1.4,60.07002625449256,
