Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.193929993090933,None,5,1,25.994439537043945,11.193929993090933,None,,,,,,,,,,,,,,,,,,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/null.wav,0,0,0,0,43,,,,,,,,37.260354663539324,37.56063778283533,None,0,37.260434361622174,None,37.260434361622174,None,3.6,2.2,39.24308021052639,None,42.844462752826075,None,43.59446699961518,None,,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/ma3-aN.wav,3,0,1,1,14,,,,,,,,47.19465502621715,47.49458817467348,1,0,47.19465371678962,None,47.19465371678962,None,3.2,2.8,49.194447393603696,None,52.41187841158717,None,53.16182532671883,None,1.0383467390311125,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/ma3-iN.wav,3,0,2,2,34,,,,,,,,56.36193606175293,None,2,0,56.361972265633085,None,56.361972265633085,None,4.0,1.3,58.36199208398466,None,62.36182398190249,None,63.11196200255836,None,1.0278784030942916,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/di3-aN.wav,3,0,3,3,6,,,,,,,,67.11204364708537,None,3,1,67.11224653745012,None,67.11224653745012,None,2.8,2.3,69.11179673167135,None,71.92886698489201,None,72.6788358417707,None,1.7393041069281026,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/lu3-aN.wav,3,0,4,4,10,,,,,,,,75.47868808888852,75.77887356741667,3,1,75.47886974530593,None,75.47886974530593,None,3.6,2.4,77.47889310264691,None,81.0789662182051,None,81.82902779665164,None,1.1295054896836518,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/di1-aN.wav,1,0,5,5,4,,,,,,,,85.4290916046637,None,4,0,85.42908180165796,None,85.42908180165796,None,3.3,1.9,87.429086402346,None,90.74586008810547,None,91.49581726631368,None,1.3189186683212029,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/mi3-iN.wav,3,0,6,6,38,,,,,,,,94.7958556643669,95.0958705635203,1,0,94.79590885540529,None,94.79590885540529,None,2.2,2.1,96.79590071572602,None,98.99595847206183,None,99.74595564086849,None,1.7231054364565352,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/bu1-aN.wav,1,0,7,7,0,,,,,,,,101.94598533300523,102.24585690301501,2,0,101.94602189078432,None,101.94602189078432,None,3.1,2.8,103.94663802914874,None,107.04677130755772,None,107.79712166768513,None,1.5035818129836116,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/lu2-iN.wav,2,0,8,8,29,,,,,,,,110.89716778074107,111.19715932255167,4,0,110.89718664356405,None,110.89718664356405,None,3.9,1.2,112.89727051765476,None,116.79725827274524,None,117.5473693970689,None,1.2521839114633622,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/di3-iN.wav,3,0,9,9,26,,,,,,,,121.44737863383561,None,2,0,121.44737590881232,None,121.44737590881232,None,2.1,2.8,123.44735609046256,None,125.54740160188885,None,126.29742318973513,None,1.1098513482138515,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/mi1-iN.wav,1,0,10,10,36,,,,,,,,128.3971829984028,128.69718763448145,1,1,128.3972499915053,None,128.3972499915053,None,2.1,2.0,130.3974577302888,None,132.4981232729715,None,133.24732487656001,None,0.8740342093042273,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/di4-aN.wav,4,0,11,11,7,,,,,,,,135.34789476031148,None,None,0,135.34767898801874,None,135.34767898801874,None,2.6,2.6,137.3477306572895,None,139.94966492831372,None,140.7145407238786,None,,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/mi1-aN.wav,1,0,12,12,16,,,,,,,,143.31467318831966,143.61467145421375,2,0,143.31468674265489,None,143.31468674265489,None,3.3,2.7,145.31476212316738,None,148.6319112958936,None,149.3822223732186,None,1.360053424610669,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/lu2-aN.wav,2,0,13,13,9,,,,,,,,152.68199676252954,None,3,0,152.6826883875783,None,152.6826883875783,None,2.6,2.6,154.68196041709052,None,157.28228692441735,None,158.0323148824482,None,1.1058823695948377,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/bu2-iN.wav,2,0,14,14,21,,,,,,,,160.63236842738553,None,4,0,160.6324318814968,None,160.6324318814968,None,2.7,2.8,162.63266333152023,None,165.33296386265283,None,166.08310223720764,None,1.1229303979525866,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/bu4-aN.wav,4,0,15,15,3,,,,,,,,168.78310326351567,169.08300456105098,4,1,168.78308709032535,None,168.78308709032535,None,2.5,2.4,170.7831316816155,None,173.28442447509588,None,174.04971928721898,None,1.1878124929207843,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/lu4-iN.wav,4,0,16,16,31,,,,,,,,176.54981721110454,None,3,0,176.54981696337563,None,176.54981696337563,None,3.9,1.8,178.54992667210172,None,182.45148220028932,None,183.2166043096422,None,0.8198890597032005,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/di1-iN.wav,1,0,17,17,24,,,,,,,,187.11664468953023,None,1,1,187.11673680947206,None,187.11673680947206,None,3.8,1.8,189.11674778034467,None,192.91658208477747,None,193.66690767196633,None,1.2448100694200548,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/ma4-aN.wav,4,0,18,18,15,,,,,,,,197.46714036063605,None,3,0,197.46710826198614,None,197.46710826198614,None,2.8,2.9,199.46755735996885,None,202.28435864986022,None,203.03436006545599,None,0.9860708845772024,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/lu4-aN.wav,4,0,19,19,11,,,,,,,,205.83444553209375,206.134447690878,3,0,205.83446934950553,None,205.83446934950553,None,2.4,1.6,207.834485982763,None,210.2345250532253,None,210.98452965391516,None,1.340839533646431,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
stimuli/ma2-aN.wav,2,0,20,20,13,,,,,,,,213.38458560536566,None,1,0,213.38459066612268,None,213.38459066612268,None,2.8,1.4,215.38459314341708,None,218.1846380178249,None,218.9350559726845,None,1.1583443749859725,Subj_013,Run3,2021_Oct_18_1325,Tone_Learning,2021.1.4,60.09672767793394,
