Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
stimuli/bu1-iN.wav,1,0,9,9,20,,,,,,,,112.19627015101582,112.49604694684149,1,1,112.1963350915039,None,112.1963350915039,None,2.9,1.1,114.19629934769318,None,117.09637982435243,None,117.84637274637043,None,1.220729711671538,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/lu2-iN.wav,2,0,10,10,29,,,,,,,,120.7461285205884,121.04642059353091,2,1,120.74629432232541,None,120.74629432232541,None,2.6,1.9,122.7464634861044,None,125.34653907895608,None,126.09658579363986,None,1.629365345631868,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi2-iN.wav,2,0,11,11,37,,,,,,,,128.69650478613153,128.99656151616045,2,1,128.69655026216833,None,128.69655026216833,None,2.3,3.0,130.69642993646767,None,132.99662026341412,None,133.74661070813772,None,1.625743895947835,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/di4-aN.wav,4,0,12,12,7,,,,,,,,136.04668973381126,136.3467684055854,4,1,136.04677873943956,None,136.04677873943956,None,3.7,2.4,138.04672388507606,None,141.7468188008197,None,142.49673775792144,None,1.3843450601348195,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/di2-aN.wav,2,0,13,13,5,,,,,,,,146.19650266273698,146.49678588820188,2,1,146.1965562784535,None,146.1965562784535,None,2.7,1.1,148.19681957939792,None,150.89820056453982,None,151.64811916774215,None,1.2575628241716004,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/null.wav,0,0,14,14,42,,,,,,,,154.3481364026295,154.64817437600504,None,0,154.34825301238925,None,154.34825301238925,None,3.3,2.0,156.3483538736382,None,159.64843519965552,None,160.39849642420313,None,,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/bu4-aN.wav,4,0,15,15,3,,,,,,,,163.69844026041278,163.9984608927316,4,1,163.69847051878742,None,163.69847051878742,None,3.5,1.2,165.69850024631342,None,169.1991715929421,None,169.94867931926774,None,1.2058854131278167,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/null.wav,0,0,16,16,41,,,,,,,,173.4487272725985,173.74873799574152,None,0,173.4487522224863,None,173.4487522224863,None,3.6,1.8,175.44875293028463,None,179.0487467724397,None,179.7989240758984,None,,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/lu1-iN.wav,1,0,17,17,28,,,,,,,,183.3989294197752,None,1,1,183.39895295406677,None,183.39895295406677,None,3.3,3.0,185.3988142256121,None,188.70012570496692,None,189.46578574097975,None,1.2412778023149258,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/ma2-aN.wav,2,0,18,18,13,,,,,,,,192.7657341778779,193.06578595331894,2,1,192.7657888552917,None,192.7657888552917,None,3.3,1.7,194.76579027088837,None,198.06585177855504,None,198.81702424633613,None,1.609826575275747,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/ma4-aN.wav,4,0,19,19,15,,,,,,,,202.11670159650953,202.41673284580156,4,1,202.116725838599,None,202.116725838599,None,2.7,1.9,204.11693393128098,None,206.81692869357403,None,207.566663623134,None,0.9968655155034867,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/lu4-iN.wav,4,0,20,20,31,,,,,,,,210.26724745051047,210.56721995254884,4,1,210.26725682883716,None,210.26725682883716,None,2.3,1.5,212.26706572331295,None,214.56734133994678,None,215.31736575898594,None,1.2501857970373749,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/null.wav,0,0,21,21,40,,,,,,,,217.6174168266291,217.9173673869218,None,0,217.6174053249074,None,217.6174053249074,None,2.8,1.9,219.61718590745386,None,222.41751460895557,None,223.16756026194162,None,,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/lu3-iN.wav,3,0,22,22,30,,,,,,,,225.96754762774322,None,3,1,225.9675580677672,None,225.9675580677672,None,3.8,2.8,227.96763946456485,None,231.7692298164252,None,232.53442978358362,None,1.0834855099542438,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi1-aN.wav,1,0,23,23,16,,,,,,,,236.33442175007326,236.63460482208757,2,0,236.33446581051385,None,236.33446581051385,None,3.1,2.9,238.33446227152263,None,241.4512323475119,None,242.20141602115473,None,1.2200746444023025,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/bu4-iN.wav,4,0,24,24,23,,,,,,,,245.30122672051561,None,4,1,245.30139853853825,None,245.30139853853825,None,2.4,1.7,247.30142968166047,None,249.70120403558212,None,250.4514404401939,None,1.6188941785012503,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi3-iN.wav,3,0,25,25,38,,,,,,,,252.85162761743754,None,3,1,252.8517431655,None,252.8517431655,None,2.1,2.0,254.85177006183312,None,256.9522636095444,None,257.7023110320265,None,1.0425177940478534,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/bu2-iN.wav,2,0,26,26,21,,,,,,,,259.80220418988233,260.1022602121129,2,1,259.80292879832814,None,259.80292879832814,None,2.5,1.7,261.8024800542453,None,264.3024623592896,None,265.05249350241183,None,1.6340460153792264,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/bu3-iN.wav,3,0,27,27,22,,,,,,,,267.552450503669,267.8522648128014,3,1,267.5525412787929,None,267.5525412787929,None,3.4,1.4,269.55254587948184,None,272.9525895506331,None,273.7025959208172,None,1.3453312212632227,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/lu1-aN.wav,1,0,28,28,8,,,,,,,,277.1026011939141,277.40265933953924,1,1,277.10268029036706,None,277.10268029036706,None,2.2,1.6,279.1026746279813,None,281.30277732950526,None,282.0526945171114,None,1.3979096594644034,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi1-iN.wav,1,0,29,29,36,,,,,,,,284.2527099825031,284.55275361826443,1,1,284.2527490883558,None,284.2527490883558,None,2.1,1.1,286.25283897873214,None,288.3528062784535,None,289.1028013238656,None,1.5626822580461521,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/ma2-iN.wav,2,0,30,30,33,,,,,,,,291.2028165769177,291.5028283617585,1,0,291.20286240685346,None,291.20286240685346,None,2.3,2.7,293.2028429424022,None,295.51972244399894,None,296.26962052105273,None,1.219361891576682,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/bu2-aN.wav,2,0,31,31,1,,,,,,,,298.5695940847884,298.8696932827115,2,1,298.56989578378716,None,298.56989578378716,None,2.4,2.8,300.5697489156528,None,302.97151819890814,None,303.73637913071025,None,0.9832488930032923,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/di3-aN.wav,3,0,32,32,6,,,,,,,,306.1363635237592,None,3,1,306.13642987984394,None,306.13642987984394,None,3.4,1.5,308.1364330649362,None,311.53653442164386,None,312.2865284053587,None,1.5715548628572833,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi4-aN.wav,4,0,33,33,19,,,,,,,,315.687014273459,None,4,1,315.6870802756448,None,315.6870802756448,None,3.2,1.1,317.6870962011053,None,320.88713343129257,None,321.6371306000997,None,1.1925497865281613,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/bu3-aN.wav,3,0,34,34,2,,,,,,,,324.8376033031525,None,3,1,324.83749023238397,None,324.83749023238397,None,2.8,1.7,326.8373964491175,None,329.63754183087576,None,330.3871171519331,None,1.4153501619443887,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/null.wav,0,0,35,35,43,,,,,,,,333.18721351866293,333.48728794364797,None,0,333.1872409458447,None,333.1872409458447,None,2.3,1.1,335.18727492016023,None,337.48755159849134,None,338.2376167159291,None,,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/ma1-iN.wav,1,0,36,36,32,,,,,,,,340.5375325941088,340.837629314738,1,1,340.5376198302415,None,340.5376198302415,None,2.3,2.2,342.53767857749517,None,344.85436024948467,None,345.60431919718667,None,1.6434749496047516,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/di3-iN.wav,3,0,37,37,26,,,,,,,,347.9045811887047,348.2043845269641,3,1,347.9043527468234,None,347.9043527468234,None,3.0,1.1,349.9043573475119,None,352.9042129566715,None,353.654551284229,None,0.9373687034267277,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/lu4-aN.wav,4,0,38,38,11,,,,,,,,356.65460560774386,356.9545993437291,4,1,356.65462206405255,None,356.65462206405255,None,3.5,2.3,358.6546776262144,None,362.1546698404336,None,362.9051490198408,None,1.1308616311071091,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi3-aN.wav,3,0,39,39,18,,,,,,,,366.4047082384884,None,3,1,366.4047370812664,None,366.4047370812664,None,3.1,1.5,368.4047172629157,None,371.50479250186845,None,372.2548986716042,None,1.2456350082670724,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/ma1-aN.wav,1,0,40,40,12,,,,,,,,375.3549779803968,None,4,0,375.3549947906049,None,375.3549947906049,None,2.3,2.7,377.3554219468415,None,379.6719001268375,None,380.4216205465332,None,1.5281420579372025,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/di2-iN.wav,2,0,41,41,25,,,,,,,,382.72273048034026,None,2,1,382.7227547224297,None,382.7227547224297,None,2.2,2.7,384.7226818192112,None,386.9393346130323,None,387.6895547382842,None,1.261155608026911,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/null.wav,0,0,42,42,44,,,,,,,,389.8894870373831,390.1894397210708,None,0,389.88974166779917,None,389.88974166779917,None,3.2,2.2,391.889607540033,None,395.0896500787071,None,395.8396649424699,None,,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/mi4-iN.wav,4,0,43,43,39,,,,,,,,399.03965563492307,399.3397105954564,4,1,399.0396936790785,None,399.0396936790785,None,4.0,2.7,401.0397258838984,None,405.04077024019807,None,405.80655060191157,None,1.4229377590540935,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
stimuli/ma3-iN.wav,3,0,44,44,34,,,,,,,,409.80647362885315,None,3,1,409.8065913003102,None,409.8065913003102,None,2.4,1.3,411.8066433234808,None,414.20656348383955,None,414.9566342636631,None,1.2637266851261302,Subj_010,Run4,2021_Oct_15_1025,Tone_Learning,2021.1.4,59.99821640159849,
