Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,16.177489963421067,None,5,1,27.562961130551912,16.177489963421067,None,,,,,,,,,,,,,,,,,,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/mi1-aN.wav,1,0,0,0,16,,,,,,,,43.81108228012954,44.11124677243993,1,1,1.033449483024242,43.82788116350707,None,43.82788116350707,None,3.5,2.9,45.79497102274013,None,49.31143511755113,None,50.061391234060466,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/bu4-aN.wav,4,0,1,1,3,,,,,,,,53.56152978556554,53.86148706994186,3,0,0.98188319630367,53.5615310242124,None,53.5615310242124,None,2.5,1.8,55.56151262145818,None,58.063524891848374,None,58.828494824579366,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/ma2-aN.wav,2,0,2,2,13,,,,,,,,61.32846173501173,61.628461487282266,3,0,1.1815870535208433,61.32857799087219,None,61.32857799087219,None,2.5,1.2,63.32846191196131,None,65.8286484167968,None,66.57861161128858,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/mi4-aN.wav,4,0,3,3,19,,,,,,,,69.0786224052116,69.3786858593237,1,0,0.8080925403728543,69.07867283583619,None,69.07867283583619,None,3.3,1.5,71.0787107030419,None,74.37877751919541,None,75.12870957056475,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/ma2-iN.wav,2,0,4,4,33,,,,,,,,78.42879815151412,78.72882975470543,2,1,1.5215867845574849,78.42886663099353,None,78.42886663099353,None,3.8,1.4,80.42889069613375,None,84.22986667912392,None,84.97954179973271,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/di2-iN.wav,2,0,5,5,25,,,,,,,,88.779993127279,89.0799840320717,3,0,1.435255571787593,88.77998304115431,None,88.77998304115431,None,3.3,2.9,90.78022935494096,None,94.08024556352052,None,94.83051134175889,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/null.wav,0,0,6,6,42,,,,,,,,98.13041837246044,98.43045811533148,None,0,,98.13041854941002,None,98.13041854941002,None,2.6,2.7,100.13056364804879,None,102.73051785350276,None,103.48051608400715,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/ma4-iN.wav,4,0,7,7,35,,,,,,,,106.08045029416087,106.38030600949014,2,0,0.9211307501527699,106.08057964428895,None,106.08057964428895,None,3.8,1.3,108.08057079681089,None,111.88170284931266,None,112.64733032660638,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
stimuli/lu4-aN.wav,4,0,8,8,11,,,,,,,,116.44748402499374,116.74743316969034,3,0,1.2859954332857342,116.44745730561021,None,116.44745730561021,None,3.5,2.7,118.44748207854855,None,121.94747393886882,None,122.69752029965343,None,Subj_008,Run1,2021_Oct_13_0949,Tone_Learning,2021.1.4,59.996560297757156,
