Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,41.30631607184341,None,5,1,27.218506344595426,41.30631607184341,None,,,,,,,,,,,,,,,,,,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/ma3-aN.wav,3,0,0,0,14,,,,,,,,68.58930028962641,68.88926684672742,3,1,1.5731277639051768,68.60585862961261,None,68.60585862961261,None,2.1,1.8,70.58939162943716,None,72.70688661831082,None,73.45687246258649,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/ma2-iN.wav,2,0,1,1,33,,,,,,,,75.55704236666725,75.85702683075988,2,1,0.9933563646964103,75.5571310876694,None,75.5571310876694,None,2.1,2.9,77.55697006630544,None,79.65709244254185,None,80.40725487947839,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/ma1-iN.wav,1,0,2,2,32,,,,,,,,82.50728605746099,82.8072906934608,1,1,1.2493785637038854,82.50729833755167,None,82.50729833755167,None,2.8,2.9,84.50732240228308,None,87.30735085528886,None,88.05739049131716,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/null.wav,0,0,3,3,40,,,,,,,,90.85769756436639,91.1574314721388,None,0,,90.8574911385167,None,90.8574911385167,None,2.9,1.7,92.85746105760245,None,95.75750748837845,None,96.50735849938019,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/di4-iN.wav,4,0,4,4,27,,,,,,,,99.40761100211239,None,None,0,,99.40760594144058,None,99.40760594144058,None,2.6,2.6,101.40760027915121,None,104.02420593464603,None,104.77433192059198,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/bu2-aN.wav,2,0,5,5,1,,,,,,,,107.3744066274271,107.67441975686143,2,1,1.2588059221884578,107.37443377102863,None,107.37443377102863,None,2.5,2.1,109.3743240641652,None,111.87535389310733,None,112.62451870537416,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/mi4-aN.wav,4,0,6,6,19,,,,,,,,115.1253716939309,115.42518841269066,1,0,1.537237694428768,115.12549049584686,None,115.12549049584686,None,2.7,2.8,117.12548483355704,None,119.8281764029739,None,120.5930576081355,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/lu1-aN.wav,1,0,7,7,8,,,,,,,,123.29310853335392,123.59311989332264,4,0,1.434389279586867,123.29313886199316,None,123.29313886199316,None,3.9,2.9,125.29317460519678,None,129.1931311471235,None,129.94344292695087,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
stimuli/mi1-iN.wav,1,0,8,8,36,,,,,,,,133.8433404748962,134.14347074294938,1,1,0.925942912795108,133.8432448175895,None,133.8432448175895,None,3.6,2.9,135.84310149088105,None,139.44481532442114,None,140.19406294767487,None,Subj_023,Run2,2021_Oct_25_1032,Tone_Learning,2021.1.4,59.90079112719992,
