Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.195492454926125,None,5,1,69.2069308300695,11.195492454926125,None,,,,,,,,,,,,,,,,,,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/bu2-iN.wav,2,0,0,0,21,,,,,,,,80.49593700931189,80.79580543367047,1,0,1.1017414485568224,80.51234238260895,None,80.51234238260895,None,3.6,2.4,82.46235744055275,None,86.07987788025184,None,86.82987000623916,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/lu2-iN.wav,2,0,1,1,29,,,,,,,,90.42993735116768,None,1,0,1.3167366834518361,90.42989102719957,None,90.42989102719957,None,3.5,2.6,92.42985245338286,None,95.92987634083829,None,96.6798808529129,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/mi3-iN.wav,3,0,2,2,38,,,,,,,,100.17995212600097,None,1,0,1.0323407830342148,100.17993942141402,None,100.17993942141402,None,2.4,1.7,102.17989624705069,None,104.5799028293718,None,105.32988504648847,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/lu1-aN.wav,1,0,3,3,8,,,,,,,,107.72993229056608,None,2,0,1.4135343135330913,107.72999107140004,None,107.72999107140004,None,4.0,2.8,109.73048262214161,None,113.73127285454348,None,114.48106538757293,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/mi1-aN.wav,1,0,4,4,16,,,,,,,,118.4977858275553,118.79774509502067,3,0,1.8454386108328436,118.51447314359939,None,118.51447314359939,None,2.8,2.4,120.49773387676396,None,123.29789178168903,None,124.0477671245626,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/null.wav,0,0,5,5,43,,,,,,,,126.84787297252986,127.14764676717778,None,0,,126.84779550639814,None,126.84779550639814,None,3.1,1.9,128.84776436423454,None,131.9476836423305,None,132.6978654524055,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/bu1-aN.wav,1,0,6,6,0,,,,,,,,135.8145752403517,136.114530615047,4,0,1.5092164879351913,135.83172650385677,None,135.83172650385677,None,2.4,2.7,137.81452824399594,None,140.23129284922834,None,140.9812439241814,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/di1-iN.wav,1,0,7,7,24,,,,,,,,143.38125047111367,None,1,1,1.1172629860170673,143.3812851875482,None,143.3812851875482,None,2.5,2.4,145.38129332697736,None,147.8976955152807,None,148.64799623179806,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/lu4-aN.wav,4,0,8,8,11,,,,,,,,151.14848544687771,None,2,0,1.4346738265330714,151.1484352301386,None,151.1484352301386,None,3.1,2.7,153.14871940238163,None,156.25042086156918,None,157.00010333536102,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/di3-iN.wav,3,0,9,9,26,,,,,,,,160.09955084506743,None,1,0,1.3901822913626347,160.0995717598612,None,160.0995717598612,None,3.0,2.8,162.09964041417652,None,165.0995816687314,None,165.84957414860673,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/ma3-iN.wav,3,0,10,10,34,,,,,,,,168.86626981641314,169.16621492834975,2,0,1.2942092208409122,168.8829521780226,None,168.8829521780226,None,2.9,1.6,170.8662592705441,None,173.76627876978546,None,174.51626523356072,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/lu3-aN.wav,3,0,11,11,10,,,,,,,,177.4329850011551,177.73292480476857,2,0,1.8399582978117905,177.4496599311119,None,177.4496599311119,None,3.7,2.6,179.43381883258644,None,183.13379452046547,None,183.88380150975763,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/di3-aN.wav,3,0,12,12,6,,,,,,,,187.61720997356107,None,1,0,1.1427949596409235,187.61726953294874,None,187.61726953294874,None,3.4,2.7,189.60048213731488,None,193.00050676793535,None,193.75049995558675,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
stimuli/lu3-iN.wav,3,0,13,13,30,,,,,,,,197.18393648272624,197.48389366225092,3,1,1.4375120100812637,197.18387819733562,None,197.18387819733562,None,3.9,1.9,199.16733498457552,None,203.06920107256428,None,203.83406712056376,None,Subj_007,Run1,2021_Oct_07_1623,Tone_Learning,2021.1.4,59.995987175940066,
