Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,19.80150149995461,None,5,1,26.013555700192228,19.80150149995461,None,,,,,,,,,,,,,,,,,,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/mi3-aN.wav,3,0,0,0,18,,,,,,,,45.88099952009507,46.180582999950275,1,0,1.0927450000308454,45.888553800061345,None,45.888553800061345,None,2.0,2.1,47.856564700137824,None,49.87036189995706,None,50.63065870013088,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/mi4-aN.wav,4,0,1,1,19,,,,,,,,52.631560380081645,None,2,0,0.8471609998960048,52.634894700022414,None,52.634894700022414,None,3.4,2.7,54.64679770008661,None,58.047184500144795,None,58.79723330005072,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/lu3-aN.wav,3,0,2,2,10,,,,,,,,62.19756588011514,62.49715519999154,1,0,0.9046589001081884,62.19765710015781,None,62.19765710015781,None,3.9,2.2,64.19990560016595,None,68.11501409998164,None,68.88111860002391,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/ma4-iN.wav,4,0,3,3,35,,,,,,,,72.78155957998243,73.08063949993812,2,0,0.789512800052762,72.78669070010073,None,72.78669070010073,None,3.7,1.7,74.79706520005129,None,78.49690570007078,None,79.24873590003699,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/di2-iN.wav,2,0,4,4,25,,,,,,,,82.96346048007254,83.26426940015517,4,0,1.0534707000479102,82.96394690009765,None,82.96394690009765,None,2.3,1.2,84.96443019993603,None,87.26499360008165,None,88.01494599995203,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/mi1-aN.wav,1,0,5,5,16,,,,,,,,90.33054128007498,None,2,0,0.9719225999433547,90.33055590000004,None,90.33055590000004,None,2.1,1.4,92.33125300006941,None,94.43084640009329,None,95.18228369997814,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/lu2-aN.wav,2,0,6,6,9,,,,,,,,97.29782277995255,97.5969510001596,3,0,1.1688149000983685,97.29951010015793,None,97.29951010015793,None,3.6,1.1,99.2997094001621,None,102.9145585000515,None,103.66519009997137,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/di4-iN.wav,4,0,7,7,27,,,,,,,,107.28159148010891,None,1,0,0.979979399824515,107.28157870005816,None,107.28157870005816,None,3.8,2.5,109.28265690011904,None,113.0967453001067,None,113.84815470012836,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/bu3-aN.wav,3,0,8,8,2,,,,,,,,117.64795868003276,117.9471086000558,4,0,0.9797247999813408,117.64976940001361,None,117.64976940001361,None,3.1,2.2,119.66456639999524,None,122.76380580011755,None,123.5149747999385,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
stimuli/null.wav,0,0,9,9,40,,,,,,,,126.61441078011413,126.91410890012048,None,0,,126.61656410014257,None,126.61656410014257,None,2.0,2.5,128.63134249998257,None,130.6305188999977,None,131.38093940005638,None,Subj_045,Run1,group_mand,2022_Jul_05_1523,Tone_Learning,2021.1.4,60.057823721444535,
