Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
stimuli/ma3-aN.wav,3,0,12,12,14,,,,,,,,148.29648178268891,None,2,0,148.29620223777488,None,148.29620223777488,None,2.8,1.5,150.2961919747006,None,153.1129688455528,None,153.8629288549521,None,0.9785041675158936,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi2-iN.wav,2,0,13,13,37,,,,,,,,156.66303739581187,156.96273371497796,4,0,156.66307175941643,None,156.66307175941643,None,2.6,2.7,158.6630416779915,None,161.26311267015467,None,162.0130769263435,None,1.0022288566510724,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi1-aN.wav,1,0,14,14,16,,,,,,,,164.61308382737658,164.9132306601207,3,0,164.61309554143713,None,164.61309554143713,None,3.6,2.1,166.61320135727397,None,170.21329110609054,None,170.96341497078197,None,1.813122154650955,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/lu4-aN.wav,4,0,15,15,11,,,,,,,,174.5633737415346,174.86340732656095,2,0,174.56342863128816,None,174.56342863128816,None,2.9,2.1,176.563452342529,None,179.46348999739507,None,180.21353565038157,None,1.2926137007088983,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/null.wav,0,0,16,16,44,,,,,,,,183.11438617613427,183.4144116214809,None,0,183.114394705103,None,183.114394705103,None,3.9,1.7,185.11461872324503,None,189.01462771228285,None,189.76455693245885,None,,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/bu1-iN.wav,1,0,17,17,20,,,,,,,,193.66488439531392,None,4,0,193.66489115478703,None,193.66489115478703,None,2.8,2.1,195.66490000226509,None,198.48166165545513,None,199.23156114810513,None,1.3057210623769606,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/ma2-iN.wav,2,0,18,18,33,,,,,,,,202.03165199400925,202.33171176757037,3,0,202.0316796335303,None,202.0316796335303,None,2.7,1.8,204.03170582206508,None,206.73172783459017,None,207.48173455867368,None,1.1446541414693456,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/null.wav,0,0,19,19,42,,,,,,,,210.181718668603,210.48177738046684,None,0,210.181780636339,None,210.181780636339,None,2.7,2.9,212.18181142556227,None,214.88187519818325,None,215.63183733097753,None,,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/bu4-iN.wav,4,0,20,20,23,,,,,,,,218.33185930811302,218.63186245781503,2,0,218.33191419786658,None,218.33191419786658,None,3.6,2.1,220.33176166734597,None,223.9488060151523,None,224.6987348814298,None,1.7089830921154316,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/ma1-iN.wav,1,0,21,21,32,,,,,,,,228.29882317925964,228.59880757230871,2,0,228.29885789676314,None,228.29885789676314,None,2.2,2.5,230.30049432628925,None,232.50002795803016,None,233.25028347319426,None,1.6037108446016646,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/bu4-aN.wav,4,0,22,22,3,,,,,,,,235.45048700057757,235.7505736704718,1,0,235.45055286120373,None,235.45055286120373,None,2.3,1.9,237.45056453987468,None,239.75070284365006,None,240.5006801941065,None,1.2152609085865151,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/lu4-iN.wav,4,0,23,23,31,,,,,,,,242.80078201088324,243.1007214587437,1,0,242.8007976178344,None,242.8007976178344,None,2.9,1.8,244.80086556646506,None,247.7009467509231,None,248.45100408258008,None,1.0303751613778331,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/di4-iN.wav,4,0,24,24,27,,,,,,,,251.35100737384207,251.65100698455285,1,0,251.35102545808718,None,251.35102545808718,None,2.5,1.0,253.3512289500802,None,255.85121090122516,None,256.60120665443606,None,1.0340780078595344,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi4-iN.wav,4,0,25,25,39,,,,,,,,259.1010731990782,259.4013715006456,1,0,259.101127027134,None,259.101127027134,None,2.6,2.7,261.10139245147343,None,263.70152537598256,None,264.4515349312585,None,0.7581046437226178,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi4-aN.wav,4,0,26,26,19,,,,,,,,267.0515871313787,267.3516847721455,1,0,267.0516331736542,None,267.0516331736542,None,2.2,2.8,269.0521887952707,None,271.252275925234,None,272.00206004677125,None,0.57708559828734,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/di1-iN.wav,1,0,27,27,24,,,,,,,,274.20240548770107,274.50240722180683,1,1,274.20244409809516,None,274.20244409809516,None,2.6,1.9,276.20243772791105,None,278.8190343933318,None,279.5692541646847,None,0.9092783147607406,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/di2-iN.wav,2,0,28,28,25,,,,,,,,282.1691948865823,282.4694202849312,2,1,282.1702973177278,None,282.1702973177278,None,3.7,2.8,284.1858766647413,None,287.88655162114105,None,288.63633078809085,None,0.8688874544177452,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/lu3-iN.wav,3,0,29,29,30,,,,,,,,292.336480168909,None,3,1,292.33721419107155,None,292.33721419107155,None,2.1,2.8,294.33654673733304,None,296.4364237927791,None,297.1866793079432,None,0.9448196954767809,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi3-aN.wav,3,0,30,30,18,,,,,,,,299.2865680066702,None,2,0,299.2870408512829,None,299.2870408512829,None,3.3,2.9,301.2866678416119,None,304.5880571787727,None,305.3533852574121,None,1.0047380014038936,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/di3-iN.wav,3,0,31,31,26,,,,,,,,308.6534162943649,308.9532286924416,1,0,308.65340712837747,None,308.65340712837747,None,2.9,1.9,310.65320186688837,None,313.55346743278756,None,314.30345256902433,None,1.745301989195923,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/bu2-aN.wav,2,0,32,32,1,,,,,,,,317.2044807521347,None,3,0,317.20515071855675,None,317.20515071855675,None,2.5,1.9,319.20471896163167,None,321.70499394124704,None,322.4548792779326,None,1.0998395421397618,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi2-aN.wav,2,0,33,33,17,,,,,,,,324.9548997686916,None,2,1,324.9549433336731,None,324.9549433336731,None,2.7,1.6,326.9549727072997,None,329.656344844964,None,330.4214071453646,None,0.7112890987746141,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/ma3-iN.wav,3,0,34,34,34,,,,,,,,333.1217448005141,None,4,0,333.1217490826932,None,333.1217490826932,None,3.7,2.9,335.12178234921043,None,338.8236577314217,None,339.58862023227107,None,0.8002646457612173,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/ma2-aN.wav,2,0,35,35,13,,,,,,,,343.28866273555514,343.5887101226474,2,1,343.28868258929583,None,343.28868258929583,None,3.6,2.8,345.2890453358925,None,348.9054880551969,None,349.65543567812733,None,0.7325347245814555,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/bu1-aN.wav,1,0,36,36,0,,,,,,,,353.2554616897123,None,3,0,353.2558527836288,None,353.2558527836288,None,3.2,2.8,355.25560293085096,None,358.4572404928542,None,359.2222167957691,None,0.995794970669067,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/null.wav,0,0,37,37,43,,,,,,,,362.4226560199654,362.72265456897935,None,0,362.4226610099429,None,362.4226610099429,None,3.3,1.2,364.42268401338583,None,367.72270729994784,None,368.47272039421546,None,,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/lu2-iN.wav,2,0,38,38,29,,,,,,,,371.77279743805366,None,3,0,371.7728303860615,None,371.7728303860615,None,3.8,2.2,373.7728597596881,None,377.57499723958676,None,378.3398896684105,None,1.8351647612739725,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/di4-aN.wav,4,0,39,39,7,,,,,,,,382.1404458916559,None,1,0,382.1403379878145,None,382.1403379878145,None,3.2,1.8,384.14040416694957,None,387.34038088038756,None,388.0904102540146,None,0.6577862760750577,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/lu1-iN.wav,1,0,40,40,28,,,,,,,,391.2904573579872,None,4,0,391.2904602245701,None,391.2904602245701,None,2.2,1.8,393.2905324199903,None,395.49049320796826,None,396.24051904260364,None,1.9029495368167773,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/ma1-aN.wav,1,0,41,41,12,,,,,,,,398.44091049041936,None,2,0,398.4408694735114,None,398.4408694735114,None,3.3,1.2,400.4409023861292,None,403.7411698630833,None,404.49112527179454,None,1.620440717650581,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/mi3-iN.wav,3,0,42,42,38,,,,,,,,407.7909354756971,None,2,0,407.7909486053543,None,407.7909486053543,None,2.4,2.6,409.7911889028562,None,412.1912389441916,None,412.94132918846685,None,0.9814086175847478,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/null.wav,0,0,43,43,41,,,,,,,,415.34131195357986,415.64133456773357,None,0,415.3413307456228,None,415.3413307456228,None,3.0,1.3,417.3413650738373,None,420.3416467775362,None,421.0915982933568,None,,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
stimuli/lu1-aN.wav,1,0,44,44,8,,,,,,,,424.0913912269825,None,1,1,424.09144222384543,None,424.09144222384543,None,2.8,2.8,426.0917048169915,None,428.89327181151043,None,429.65845231421713,None,1.8921970198862255,Subj_009,Run1,2021_Oct_12_1037,Tone_Learning,2021.1.4,59.99426738204121,
