Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,13.011240543815802,None,5,1,31.555038037076883,13.011240543815802,None,,,,,,,,,,,,,,,,,,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/bu4-iN.wav,4,0,0,0,23,,,,,,,,44.64456368485407,None,None,0,44.64456708228681,None,44.64456708228681,None,3.2,1.2,46.627969213608594,None,49.84607405551469,None,50.59604786698037,None,,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/bu3-iN.wav,3,0,1,1,22,,,,,,,,53.7961672371528,54.096462990646614,3,1,53.796302391225254,None,53.796302391225254,None,2.0,1.9,55.79628858916112,None,57.81302978698113,None,58.56295122137635,None,1.214249111004392,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/bu4-aN.wav,4,0,2,2,3,,,,,,,,60.56305176411642,None,None,0,60.56300289064893,None,60.56300289064893,None,3.8,2.6,62.5631391418101,None,66.36488591708076,None,67.12989477871452,None,,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/null.wav,0,0,3,3,43,,,,,,,,70.92991279218022,71.22996754037376,None,0,70.92995451688512,None,70.92995451688512,None,3.4,2.3,72.92998247491596,None,76.32977664718783,None,77.08011568254369,None,,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/lu4-iN.wav,4,0,4,4,31,,,,,,,,80.48011869068777,80.78009841226776,4,1,80.48010060644265,None,80.48010060644265,None,2.8,1.1,82.48018837342352,None,85.28124221421967,None,86.0469234841803,None,1.4758711580707313,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/null.wav,0,0,5,5,42,,,,,,,,88.84691177011864,89.14697041120235,None,0,88.84734632284744,None,88.84734632284744,None,2.3,2.3,90.8469832223509,None,93.14697324239569,None,93.89701252519808,None,,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/bu2-aN.wav,2,0,6,6,1,,,,,,,,96.19728640772682,None,2,1,96.19815767196633,None,96.19815767196633,None,3.2,1.5,98.19801682011712,None,101.39970605139206,None,102.16482462175372,None,1.244435644153782,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/bu3-aN.wav,3,0,7,7,2,,,,,,,,105.36478721461553,None,2,0,105.36485300446293,None,105.36485300446293,None,3.4,1.0,107.36444212758579,None,110.76660990124765,None,111.53173944248192,None,1.5316817569237173,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/lu2-aN.wav,2,0,8,8,9,,,,,,,,114.93171166140182,115.23171934101265,2,1,114.93172011958995,None,114.93172011958995,None,2.2,1.4,116.93147380580376,None,119.1335894855165,None,119.8985275673258,None,1.3273966756132722,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/lu1-aN.wav,1,0,9,9,8,,,,,,,,122.09847104963755,122.39851128796727,None,0,122.09854674865892,None,122.09854674865892,None,2.2,2.0,124.09859912572756,None,126.31533083905379,None,127.06529721863626,None,,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
stimuli/ma4-iN.wav,4,0,10,10,35,,,,,,,,129.2652948475132,None,4,1,129.2653701926356,None,129.2653701926356,None,3.7,1.0,131.2653694848359,None,134.96689733811218,None,135.7320590841664,None,1.5996073843161867,Subj_011,Run1,2021_Oct_13_1139,Tone_Learning,2021.1.4,59.999872596870276,
