Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,17.8857189998962,None,5,1,21.767899499973282,17.8857189998962,None,,,,,,,,,,,,,,,,,,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/bu1-iN.wav,1,0,0,0,20,,,,,,,,39.71786261999514,40.01745619997382,2,0,1.7579206000082195,39.72180649987422,None,39.72180649987422,None,2.9,2.9,41.70911829988472,None,44.622014299966395,None,45.38468319992535,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/ma2-aN.wav,2,0,1,1,13,,,,,,,,48.28414093989413,None,3,0,1.2748354999348521,48.284249499905854,None,48.284249499905854,None,2.2,2.0,50.28492709994316,None,52.48550279997289,None,53.235068399924785,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/null.wav,0,0,2,2,42,,,,,,,,55.43547513994854,55.73508649994619,None,0,,55.439781199907884,None,55.439781199907884,None,3.4,2.0,57.45156059996225,None,60.853465899825096,None,61.619400599971414,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/bu2-iN.wav,2,0,3,3,21,,,,,,,,65.01883574000094,None,2,1,1.3923888001590967,65.02127099991776,None,65.02127099991776,None,3.6,1.5,67.03471569996327,None,70.636306299828,None,71.40208719996735,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/ma1-aN.wav,1,0,4,4,12,,,,,,,,75.00157844002824,None,1,1,1.0183713000733405,75.00125179998577,None,75.00125179998577,None,3.0,2.9,77.00093279988505,None,80.00251849996857,None,80.75157949980348,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/di3-aN.wav,3,0,5,5,6,,,,,,,,83.75133483980316,None,3,1,1.0041883999947459,83.75129009992816,None,83.75129009992816,None,2.7,1.9,85.75447729998268,None,88.46854519983754,None,89.22103979997337,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/di4-iN.wav,4,0,6,6,27,,,,,,,,91.93459463987965,92.23432809999213,None,0,,91.93477829988115,None,91.93477829988115,None,2.5,1.0,93.93461599992588,None,96.43952399981208,None,97.20085489982739,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/lu1-aN.wav,1,0,7,7,8,,,,,,,,99.70216653991956,None,1,1,1.6233492998871952,99.71507269982249,None,99.71507269982249,None,2.8,2.6,101.71830299985595,None,104.51977219991386,None,105.28474979987368,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/null.wav,0,0,8,8,43,,,,,,,,108.08491773980204,108.38489470002241,None,0,,108.08580180001445,None,108.08580180001445,None,2.1,1.8,110.1016974998638,None,112.20548809994943,None,112.96788199990988,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/di2-iN.wav,2,0,9,9,25,,,,,,,,115.06909503981005,None,2,1,1.1832687000278383,115.071236099815,None,115.071236099815,None,3.3,1.4,117.0844750998076,None,120.38483589980751,None,121.13485509995371,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/bu3-aN.wav,3,0,10,10,2,,,,,,,,124.43544043980073,124.7350675999187,3,1,1.042426500003785,124.43735579983331,None,124.43735579983331,None,2.3,1.3,126.45228670001961,None,128.75159280002117,None,129.5023695998825,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/bu1-aN.wav,1,0,11,11,0,,,,,,,,131.8185790398391,132.12028119992465,4,0,0.9168921001255512,131.8177849999629,None,131.8177849999629,None,4.0,2.4,133.82010769983754,None,137.8296175999567,None,138.58487059990875,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/mi1-aN.wav,1,0,12,12,16,,,,,,,,142.58526393987705,142.88537709997036,3,0,1.2859195000492036,142.58554889983498,None,142.58554889983498,None,3.5,2.6,144.58541089994833,None,148.08509209984913,None,148.83564159995876,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/di4-aN.wav,4,0,13,13,7,,,,,,,,152.35122273985763,None,4,1,0.9119773998390883,152.35127909993753,None,152.35127909993753,None,2.9,2.4,154.35184339992702,None,157.2605435999576,None,158.01893859985285,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
stimuli/lu1-iN.wav,1,0,14,14,28,,,,,,,,160.91880433990156,161.21978489984758,1,1,0.9336079000495374,160.91983479983173,None,160.91983479983173,None,3.9,2.1,162.9187076999806,None,166.81781299994327,None,167.56869239988737,None,Subj_045,Run2,group_mand,2022_Jul_05_1530,Tone_Learning,2021.1.4,60.10926660312913,
