Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.113864762150115,None,5,1,65.70311034103725,11.113864762150115,None,,,,,,,,,,,,,,,,,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma1-aN.wav,1,0,0,0,12,,,,,,,,76.8842095577631,77.1856953827064,None,0,76.89981254222403,None,76.89981254222403,None,2.4,1.2,78.86921803176119,None,81.28628521822793,None,82.03587602801781,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di4-iN.wav,4,0,1,1,27,,,,,,,,84.4359173274759,84.73593898580293,2,0,84.43594071988446,None,84.43594071988446,None,3.9,2.8,86.43602069998087,None,90.3374710647222,None,91.10275991496565,None,1.7486646685792948,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu1-aN.wav,1,0,2,2,0,,,,,,,,95.00281625492862,95.30286268585223,3,0,95.00255794752593,None,95.00255794752593,None,3.7,1.6,97.00272852454873,None,100.70300558834424,None,101.4530058537639,None,1.5351914196216967,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu4-iN.wav,4,0,3,3,23,,,,,,,,105.15280335548304,105.45341177045157,None,0,105.15284762765259,None,105.15284762765259,None,2.1,2.1,107.15316188573343,None,109.27009774204816,None,110.0198403724662,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu2-iN.wav,2,0,4,4,29,,,,,,,,112.12123740534734,112.42107645424949,3,0,112.12146464083526,None,112.12146464083526,None,3.3,1.4,114.12139315419881,None,117.43815432832162,None,118.18836834586,None,1.3908160199443955,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi4-aN.wav,4,0,5,5,19,,,,,,,,121.48815140869446,None,1,0,121.4888546319271,None,121.4888546319271,None,3.3,2.9,123.48822859302709,None,126.78851952947662,None,127.53831878297206,None,1.4628922430983948,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi1-aN.wav,1,0,6,6,16,,,,,,,,130.8381191866236,None,None,0,130.8387870204333,None,130.8387870204333,None,2.4,2.6,132.8391547165429,None,135.25520799602782,None,136.00512792745758,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi1-iN.wav,1,0,7,7,36,,,,,,,,138.40517842816445,None,2,0,138.40518483365122,None,138.40518483365122,None,3.0,2.2,140.40574044759887,None,143.40788009213975,None,144.1727853210341,None,0.9215204145657481,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di1-iN.wav,1,0,8,8,24,,,,,,,,147.17298523588653,None,3,0,147.17304507940207,None,147.17304507940207,None,2.5,2.8,149.1731126732011,None,151.6731429311567,None,152.4232228227811,None,1.402640687998428,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/null.wav,0,0,9,9,42,,,,,,,,154.92340132703322,155.22339431992623,None,0,154.9234877126146,None,154.9234877126146,None,2.3,1.3,156.92344630698972,None,159.22341343021617,None,159.97360196736918,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di2-aN.wav,2,0,10,10,5,,,,,,,,162.27370424280235,162.5735425839157,4,0,162.27357298343122,None,162.27357298343122,None,3.3,2.5,164.27411373382165,None,167.5736767098315,None,168.32369466996352,None,1.647664669641017,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma1-iN.wav,1,0,11,11,32,,,,,,,,171.62383976659913,None,2,0,171.6238787303555,None,171.6238787303555,None,2.2,2.0,173.62374708169955,None,175.8239365566733,None,176.5739715037289,None,1.540113026740073,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma3-iN.wav,3,0,12,12,34,,,,,,,,178.7743021471113,179.07410439101295,3,1,178.77448266856118,None,178.77448266856118,None,2.4,1.4,180.77408312197076,None,183.1908218945864,None,183.94145810794726,None,1.8711623266844981,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di2-iN.wav,2,0,13,13,25,,,,,,,,186.34145835567216,186.6414909847208,2,1,186.34157305279405,None,186.34157305279405,None,3.9,1.3,188.34153554000477,None,192.24165278516557,None,192.991653758374,None,1.7186993820650969,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu2-aN.wav,2,0,14,14,9,,,,,,,,196.89177238372287,197.1917360033949,4,0,196.89172889012116,None,196.89172889012116,None,2.6,1.9,198.8918442596405,None,201.4937344795253,None,202.25867191279576,None,1.9291086147404712,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu4-iN.wav,4,0,15,15,31,,,,,,,,204.85869353573327,205.1587020999723,3,0,204.85875868766198,None,204.85875868766198,None,2.3,1.7,206.85873214559433,None,209.1585435553552,None,209.90881313428872,None,1.4859749945408112,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di1-aN.wav,1,0,16,16,4,,,,,,,,212.2088676340016,212.50864722867118,1,1,212.20892181520867,None,212.20892181520867,None,3.0,2.6,214.20891898405534,None,217.22551520807428,None,217.97578230974796,None,1.415156157601814,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma2-iN.wav,2,0,17,17,33,,,,,,,,220.97584172858916,221.27595893836042,2,1,220.97688858312358,None,220.97688858312358,None,2.8,2.0,222.97604596095152,None,225.77605502064398,None,226.5262028599609,None,1.1930015291763993,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/null.wav,0,0,18,18,43,,,,,,,,229.32629611109115,229.62655806360453,None,0,229.32632976643436,None,229.32632976643436,None,2.1,2.8,231.32636515585727,None,233.426457062189,None,234.1764484802552,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi2-aN.wav,2,0,19,19,17,,,,,,,,236.27645824773464,None,1,0,236.2765177373567,None,236.2765177373567,None,3.5,2.4,238.27652800028955,None,241.79344573721937,None,242.543629673748,None,1.1356904812710127,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi4-iN.wav,4,0,20,20,39,,,,,,,,246.0439423039159,None,2,0,246.04400533247826,None,246.04400533247826,None,2.1,1.6,248.04578825163117,None,250.1457474476265,None,250.89572435602713,None,1.3430226035779924,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu4-aN.wav,4,0,21,21,11,,,,,,,,252.99579216216335,253.2957918790471,4,1,252.99583218760017,None,252.99583218760017,None,3.2,1.0,254.9958389115909,None,258.2126677856795,None,258.962652479755,None,1.8118323121707363,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu1-aN.wav,1,0,22,22,8,,,,,,,,262.1626724040005,None,4,0,262.16280727309277,None,262.16280727309277,None,2.6,2.5,264.1627421565536,None,266.77970331630786,None,267.52956485518916,None,0.7714101588171616,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu1-iN.wav,1,0,23,23,20,,,,,,,,270.12957904634715,None,1,1,270.1295858057274,None,270.1295858057274,None,4.0,1.3,272.12975355159506,None,276.1309525452598,None,276.8964859364205,None,1.7273446643193893,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu3-iN.wav,3,0,24,24,22,,,,,,,,280.8964809465113,281.1963744951263,None,0,280.89652875762295,None,280.89652875762295,None,2.4,2.7,282.89659741310425,None,285.31338679259716,None,286.0632741657573,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu1-iN.wav,1,0,25,25,28,,,,,,,,288.4640844773847,None,1,1,288.46418041811194,None,288.46418041811194,None,2.5,2.4,290.4641772330633,None,292.9812057388899,None,293.7314601003709,None,1.2333500725308113,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu4-aN.wav,4,0,26,26,3,,,,,,,,296.23121640880237,None,4,1,296.2319709466992,None,296.2319709466992,None,2.1,1.6,298.2316329777059,None,300.3313242757649,None,301.08138187205077,None,1.949266430336138,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma2-aN.wav,2,0,27,27,13,,,,,,,,303.18135377284926,None,2,1,303.1816238295396,None,303.1816238295396,None,3.4,1.4,305.18120517265925,None,308.5814807854895,None,309.33150971634313,None,1.1993560540504404,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di3-iN.wav,3,0,28,28,26,,,,,,,,312.73153473666645,None,3,1,312.7316462487397,None,312.7316462487397,None,3.2,2.7,314.73140206171774,None,317.9316952277004,None,318.681683460718,None,1.0975866890457837,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu2-iN.wav,2,0,29,29,21,,,,,,,,321.8824992930957,322.18255563305866,1,0,321.88256656839076,None,321.88256656839076,None,3.9,2.0,323.8829123230571,None,327.78488645126527,None,328.5499987082858,None,1.3893303719469259,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi3-iN.wav,3,0,30,30,38,,,,,,,,332.4499003964673,None,3,1,332.4505423959981,None,332.4505423959981,None,2.1,2.6,334.4497397638752,None,336.55123344527055,None,337.31664191176424,None,1.1721897170373268,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di4-aN.wav,4,0,31,31,7,,,,,,,,339.41654834213006,339.716486835312,3,0,339.4166913507888,None,339.4166913507888,None,3.8,2.7,341.4167288635781,None,345.2335939056575,None,345.9834897722794,None,0.8345884192349331,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/lu3-iN.wav,3,0,32,32,30,,,,,,,,349.78367751317165,350.083738453759,3,1,349.7836973666381,None,349.7836973666381,None,2.5,1.5,351.7836998438979,None,354.28483637523095,None,355.0344565582436,None,1.1501367978162307,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/null.wav,0,0,33,33,40,,,,,,,,357.53440396956177,357.8344213811579,None,0,357.5344429333163,None,357.5344429333163,None,3.3,1.2,359.5347943502911,None,362.8345788640909,None,363.58458656129187,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/null.wav,0,0,34,34,41,,,,,,,,366.8846622946574,367.18469456981074,None,0,366.88472143038416,None,366.88472143038416,None,2.9,1.6,368.88454023653685,None,371.7846581894846,None,372.53479788923323,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/di3-aN.wav,3,0,35,35,6,,,,,,,,375.43484892078123,375.73485536165754,3,1,375.43486629698964,None,375.43486629698964,None,3.4,2.1,377.4349190272296,None,380.83629737449337,None,381.601664435364,None,1.052038377707504,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma3-aN.wav,3,0,36,36,14,,,,,,,,385.0020737848252,385.30213755656587,2,0,385.00215733925324,None,385.00215733925324,None,2.7,2.7,387.002156277571,None,389.7189662183191,None,390.46895586691244,None,1.8623287726986746,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/bu3-aN.wav,3,0,37,37,2,,,,,,,,393.16884007271875,None,4,0,393.1690007760899,None,393.1690007760899,None,2.7,2.1,395.17005007249463,None,397.8701317866744,None,398.62031784656756,None,1.590083246541326,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma4-aN.wav,4,0,38,38,15,,,,,,,,401.32018329597923,401.62023432752903,1,0,401.3202300454086,None,401.3202300454086,None,2.4,2.7,403.3200555755502,None,405.7203202176588,None,406.47027341514695,None,1.5407695005451387,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/ma4-iN.wav,4,0,39,39,35,,,,,,,,408.87038301619106,409.1703399118742,4,1,408.8704340123495,None,408.8704340123495,None,3.1,2.5,410.87036004845504,None,413.9724879083187,None,414.73738145870266,None,1.5382271243652212,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/mi3-aN.wav,3,0,40,40,18,,,,,,,,417.8374524498857,None,2,0,417.83785592470304,None,417.83785592470304,None,2.7,1.7,419.8374439918134,None,422.5389182798044,None,423.3042641070206,None,1.6463828647247283,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
stimuli/null.wav,0,0,41,41,44,,,,,,,,426.0042417409048,426.30425738302984,None,0,426.00443429475854,None,426.00443429475854,None,2.9,1.1,428.0044810087966,None,430.9043505279933,None,431.65440423144355,None,,Subj_021,Run1,2021_Nov_12_1242,Tone_Learning,2021.1.4,60.00694420804911,
