Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,12.687031110598355,None,5,1,23.231289103239533,12.687031110598355,None,,,,,,,,,,,,,,,,,,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/ma4-aN.wav,4,0,0,0,15,,,,,,,,35.98619283835847,36.28633294558199,None,0,35.98620373833978,None,35.98620373833978,None,2.0,1.7,37.96992454594351,None,39.970750891905254,None,40.72009839710131,None,,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/null.wav,0,0,1,1,40,,,,,,,,42.72019865569253,43.020292721113265,None,0,42.72031179607961,None,42.72031179607961,None,3.3,2.8,44.72019925731479,None,48.020716334010785,None,48.77062724082202,None,,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/ma2-iN.wav,2,0,2,2,33,,,,,,,,52.07033011017127,None,2,1,52.07011341996463,None,52.07011341996463,None,2.7,2.3,54.07011695891947,None,56.787260328705315,None,57.53747735511274,None,1.526239757822168,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/mi4-aN.wav,4,0,3,3,19,,,,,,,,60.237362409858704,None,1,0,60.23737681340458,None,60.23737681340458,None,3.7,1.3,62.23744299186069,None,65.9389689538109,None,66.68813349504012,None,1.5626817916881919,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/di2-aN.wav,2,0,4,4,5,,,,,,,,70.38835191933465,70.688381929672,3,0,70.38838507934156,None,70.38838507934156,None,2.4,2.4,72.38898811725153,None,74.78877570918007,None,75.53898494988675,None,0.9974431051073225,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/bu3-aN.wav,3,0,5,5,2,,,,,,,,77.93889049518118,None,3,1,77.93891940844264,None,77.93891940844264,None,3.2,2.3,79.93895798305061,None,83.15575081935663,None,83.90567729756935,None,1.3944412928085512,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/ma1-iN.wav,1,0,6,6,32,,,,,,,,87.10588988258822,None,1,1,87.10579776359305,None,87.10579776359305,None,3.1,1.6,89.10584553948388,None,92.20594558573771,None,92.95595452159864,None,1.0404746729386716,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/lu2-iN.wav,2,0,7,7,29,,,,,,,,96.05611837520935,96.3561313985631,3,0,96.05612888590508,None,96.05612888590508,None,2.5,1.9,98.05612428526388,None,100.55788827731817,None,101.32310410225023,None,1.266063227675204,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
stimuli/bu2-iN.wav,2,0,8,8,21,,,,,,,,103.8230282978371,104.12303707444539,2,1,103.82304977929311,None,103.82304977929311,None,3.1,1.9,105.82402900810553,None,108.92608043407404,None,109.69104570100149,None,1.4774722519396164,Subj_005,Run3,2021_Oct_05_1219,Tone_Learning,2021.1.4,60.08839865949733,
