Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,51.416896255551364,None,5,1,23.708124314550787,51.416896255551364,None,,,,,,,,,,,,,,,,,,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/lu2-iN.wav,2,0,0,0,29,,,,,,,,75.2013093378885,75.50126817998944,1,0,1.3803127929577386,75.20262037446992,None,75.20262037446992,None,2.9,1.6,77.1846804140423,None,80.10144059726008,None,80.85141148945968,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/bu4-iN.wav,4,0,1,1,23,,,,,,,,83.75151125224438,84.05146506904657,1,0,0.8410445117551717,83.75155704615827,None,83.75155704615827,None,3.6,1.5,85.75151528663855,None,89.35247901141793,None,90.10250900395431,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/lu4-aN.wav,4,0,2,2,11,,,,,,,,93.70271171457144,None,3,0,1.2074648326452007,93.70273698262008,None,93.70273698262008,None,2.1,1.5,95.70254764920446,None,97.8025627604884,None,98.55271767768954,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/di2-aN.wav,2,0,3,3,5,,,,,,,,100.65275352717545,None,3,0,1.318846672845666,100.65280179834917,None,100.65280179834917,None,3.6,2.9,102.65263794531847,None,106.25287406355164,None,107.00264783666216,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/di1-aN.wav,1,0,4,4,4,,,,,,,,110.60303598785886,None,3,0,1.0042821202368941,110.60301383407977,None,110.60301383407977,None,3.0,1.5,112.6031967973986,None,115.60307470388807,None,116.35311283599185,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/mi2-aN.wav,2,0,5,5,17,,,,,,,,119.3531728564537,None,4,0,1.483828272115261,119.35317653695392,None,119.35317653695392,None,2.9,2.6,121.3529390739227,None,124.25324565249775,None,125.0032749372458,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/di4-iN.wav,4,0,6,6,27,,,,,,,,127.90335806700132,128.20333382524632,2,0,1.6453317988480194,127.90336210139594,None,127.90336210139594,None,2.5,1.3,129.90335643908793,None,132.40378695142408,None,133.15347331265912,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/di2-iN.wav,2,0,7,7,25,,,,,,,,135.65399428036125,135.95381149398918,3,0,1.2478232850376116,135.65379942619575,None,135.65379942619575,None,2.7,1.8,137.65464134057993,None,140.3545142571602,None,141.104765433593,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/bu3-aN.wav,3,0,8,8,2,,,,,,,,143.80455752073038,None,3,1,1.5071201750502041,143.80527677537248,None,143.80527677537248,None,3.0,2.8,145.80463764238493,None,148.80464825921217,None,149.55476318636465,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/mi4-iN.wav,4,0,9,9,39,,,,,,,,152.55474641177778,None,2,0,1.1386111703886854,152.5552550993507,None,152.5552550993507,None,3.9,2.5,154.55473982934518,None,158.45635793995325,None,159.22154876149398,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
stimuli/ma1-aN.wav,1,0,10,10,12,,,,,,,,163.12166940403876,None,4,0,1.3578592654644126,163.1216642371828,None,163.1216642371828,None,3.2,2.1,165.12166777612538,None,168.322090467399,None,169.07211373594464,None,Subj_020,Run2,2021_Oct_26_1158,Tone_Learning,2021.1.4,59.99560495562308,
