Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.28700417096934,None,5,1,34.02943247778785,11.28700417096934,None,,,,,,,,,,,,,,,,,,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/lu1-iN.wav,1,0,0,0,28,,,,,,,,45.38843212460397,45.688336290689676,1,1,0.9429391851003857,45.38841011253044,None,45.38841011253044,None,2.4,2.5,47.37195732630448,None,49.78830826245462,None,50.53840434409335,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/mi2-aN.wav,2,0,1,1,17,,,,,,,,52.93868621895565,53.23874181536621,2,1,0.7281611566884294,52.938773170184504,None,52.938773170184504,None,3.0,2.8,54.93888535390238,None,57.93896391789417,None,58.68892268949298,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/bu4-aN.wav,4,0,2,2,3,,,,,,,,61.68914999423153,61.98873349890732,3,0,0.624589043083688,61.68902177921268,None,61.68902177921268,None,2.3,2.1,63.68900479240369,None,66.00589725386976,None,66.75576259801915,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/mi4-iN.wav,4,0,3,3,39,,,,,,,,69.05579504990222,69.3558333056119,3,0,0.8965298072489531,69.05580485270661,None,69.05580485270661,None,2.6,2.9,71.05589403345425,None,73.65588476148764,None,74.40585202649095,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/mi4-aN.wav,4,0,4,4,19,,,,,,,,77.00587895766087,77.30590022656156,2,0,0.8740527199774988,77.00596095440392,None,77.00596095440392,None,3.2,2.0,79.00595599991789,None,82.20596364398193,None,82.95595886644173,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/bu1-iN.wav,1,0,5,5,20,,,,,,,,86.15673137697179,86.45668788366288,4,0,0.9026040070471026,86.1567726761516,None,86.1567726761516,None,2.6,2.7,88.15679461744662,None,90.75681684185497,None,91.50682091161138,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/di2-iN.wav,2,0,6,6,25,,,,,,,,94.10683333321533,94.40688999130111,1,0,0.8574827955476394,94.10691214493158,None,94.10691214493158,None,3.6,2.8,96.10690895990479,None,99.70701328722339,None,100.45697347438977,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/lu3-aN.wav,3,0,7,7,10,,,,,,,,104.05710055695484,None,4,0,1.7014256887268857,104.05712522321733,None,104.05712522321733,None,2.3,2.5,106.05716981359114,None,108.35719366590206,None,109.10716977820198,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
stimuli/ma2-iN.wav,2,0,8,8,33,,,,,,,,111.40726770007798,None,2,1,1.2590697174032357,111.40731289206792,None,111.40731289206792,None,3.2,1.3,113.40725131488512,None,116.60756472151184,None,117.35733132983364,None,Subj_018,Run1,2021_Oct_20_1016,Tone_Learning,2021.1.4,60.06717301516476,
