Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,14.17999592308206,None,5,1,24.413116350705423,14.17999592308206,None,,,,,,,,,,,,,,,,,,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu1-aN.wav,1,0,0,0,0,,,,,,,,38.680162255668165,None,3,0,1.5763997417948303,38.67967635217792,None,38.67967635217792,None,3.8,1.5,40.646974657991905,None,44.46371153824384,None,45.21368641140634,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di1-iN.wav,1,0,1,1,24,,,,,,,,49.01351937102218,49.313803056556026,1,1,0.9692999592311935,49.01441466501319,None,49.01441466501319,None,3.9,2.5,51.01383214706357,None,54.93151804319268,None,55.68133967803669,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu2-aN.wav,2,0,2,2,1,,,,,,,,59.58132219542049,59.881575445630006,2,1,0.988052719643747,59.581395381758284,None,59.581395381758284,None,2.8,1.7,61.581420862494724,None,64.38160092636645,None,65.13161295893633,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma1-aN.wav,1,0,3,3,12,,,,,,,,67.93164304036154,None,3,0,1.2275875687978441,67.931745246427,None,67.931745246427,None,3.1,2.4,69.93174135353684,None,73.0332244031847,None,73.79845551346534,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi2-aN.wav,2,0,4,4,17,,,,,,,,76.89835493533573,None,3,0,1.352587568798299,76.89844546273025,None,76.89844546273025,None,3.3,2.6,78.89854738567647,None,82.19868781284686,None,82.9485809353132,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu2-iN.wav,2,0,5,5,21,,,,,,,,86.24891112319082,None,2,1,1.8848822789968835,86.24897475425269,None,86.24897475425269,None,2.1,2.0,88.24895033521352,None,90.36543269121876,None,91.11566307954536,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu2-aN.wav,2,0,6,6,9,,,,,,,,93.21563858972613,93.51569259473172,3,0,0.9589834460148268,93.21569585060388,None,93.21569585060388,None,2.0,1.0,95.21571708455076,None,97.2173821799056,None,97.98243846402147,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu1-iN.wav,1,0,7,7,20,,,,,,,,99.98245764535349,None,2,0,1.1310272558944234,99.98250641265213,None,99.98250641265213,None,3.8,2.9,101.98253932527041,None,105.78295650155178,None,106.53290164718828,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma2-aN.wav,2,0,8,8,13,,,,,,,,110.3328489162196,110.63318250152906,4,0,1.1087662935156004,110.3335056822043,None,110.3335056822043,None,3.4,2.1,112.33291467067556,None,115.73296577370866,None,116.48292649090627,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu3-aN.wav,3,0,9,9,2,,,,,,,,119.8829797881136,120.18306139725064,2,0,1.350405426830548,119.88305332835034,None,119.88305332835034,None,2.5,1.1,121.88278967350698,None,124.38308624096862,None,125.13317117675706,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di3-iN.wav,3,0,10,10,26,,,,,,,,127.63313550372604,127.9331749988678,1,0,0.933501293854988,127.63331167470733,None,127.63331167470733,None,3.9,1.6,129.63320231987973,None,133.53331004677148,None,134.28331464745997,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/null.wav,0,0,11,11,42,,,,,,,,138.1833382171413,138.48340283912057,None,0,,138.18337601356734,None,138.18337601356734,None,3.4,1.6,140.18350129385544,None,143.58344091866547,None,144.33326219961054,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi2-iN.wav,2,0,12,12,37,,,,,,,,147.7334655500441,148.0335167238568,1,0,1.941809075672154,147.73352741161034,None,147.73352741161034,None,3.0,2.4,149.7336084545086,None,152.73544660653215,None,153.50038787343465,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu2-iN.wav,2,0,13,13,29,,,,,,,,156.50043359720084,None,4,0,1.6215385127175068,156.50046891633247,None,156.50046891633247,None,2.6,2.4,158.50052341679702,None,161.10051832064983,None,161.85057989909637,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma3-iN.wav,3,0,14,14,34,,,,,,,,164.45057416593053,164.75059667391452,3,1,1.6500808305590908,164.45073724264466,None,164.45073724264466,None,3.6,1.6,166.45064310547923,None,170.05255224966595,None,170.81799994620724,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu4-iN.wav,4,0,15,15,23,,,,,,,,174.41802040157663,174.71808360795922,4,1,0.9319345824555967,174.4180928801161,None,174.4180928801161,None,3.8,2.4,176.41809818860293,None,180.2181235985595,None,180.96816677425204,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu4-iN.wav,4,0,16,16,31,,,,,,,,184.76820888824713,None,2,0,1.648293640007978,184.7682470385721,None,184.7682470385721,None,2.2,3.0,186.76827924339204,None,188.96974056363388,None,189.73497592070407,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi3-iN.wav,3,0,17,17,38,,,,,,,,191.93500260469781,None,1,0,1.796147737310548,191.93501668988256,None,191.93501668988256,None,3.0,2.0,193.93515895732844,None,196.93518549976216,None,197.6856890982085,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi3-aN.wav,3,0,18,18,18,,,,,,,,200.68532606849212,None,2,0,1.1899217316708928,200.6852424775202,None,200.6852424775202,None,3.6,1.6,202.6853744818918,None,206.28539875937122,None,207.03550988369489,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/null.wav,0,0,19,19,43,,,,,,,,210.63544788056888,210.93519116214839,None,0,,210.63543931621052,None,210.63543931621052,None,3.6,2.4,212.6355062031439,None,216.2355244643386,None,216.98566637788508,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di4-aN.wav,4,0,20,20,7,,,,,,,,220.58541043804243,None,1,0,0.9572185511083262,220.58544611107345,None,220.58544611107345,None,3.9,1.5,222.58572533747838,None,226.4870770197731,None,227.25293559319152,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/null.wav,0,0,21,21,44,,,,,,,,231.15246299630834,231.45256583939226,None,0,,231.15253936773797,None,231.15253936773797,None,3.7,2.9,233.15253689044448,None,236.85269904702045,None,237.60244884034364,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di4-iN.wav,4,0,22,22,27,,,,,,,,241.30275828973308,241.60281229473867,1,0,1.2136524370907864,241.3028849148377,None,241.3028849148377,None,3.4,3.0,243.30281059602294,None,246.71986513612364,None,247.46982302212882,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di1-aN.wav,1,0,23,23,4,,,,,,,,250.8699265730107,251.16997456173158,1,1,0.8804847285450705,250.87014025729877,None,250.87014025729877,None,3.6,2.8,252.86993464191073,None,256.4705923988131,None,257.22002509852564,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di2-aN.wav,2,0,24,24,5,,,,,,,,260.8201987922131,261.1201268091322,2,1,1.6301308294264345,260.82023765033637,None,260.82023765033637,None,2.0,1.2,262.82017677968815,None,264.8200143399922,None,265.5702532218975,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu4-aN.wav,4,0,25,25,3,,,,,,,,267.57021613327026,267.87033277841965,3,0,0.7931070360805279,267.5702418971259,None,267.5702418971259,None,2.5,2.5,269.56999770673383,None,272.0722187776041,None,272.83651099352255,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu4-aN.wav,4,0,26,26,11,,,,,,,,275.33709605954584,275.6371656361125,2,0,1.2179877012977158,275.3371012972525,None,275.3371012972525,None,3.3,2.7,277.3370252089421,None,280.63702230696936,None,281.3872863157121,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi1-aN.wav,1,0,27,27,16,,,,,,,,284.6875046714687,None,4,0,1.1852739745418148,284.6875622862449,None,284.6875622862449,None,3.4,1.8,286.6874982305044,None,290.087697971167,None,290.83745767366554,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu1-aN.wav,1,0,28,28,8,,,,,,,,294.23784469774193,294.5378764071029,2,0,1.5991437764719194,294.2379274393561,None,294.2379274393561,None,2.3,2.0,296.2378849714619,None,298.53799956399644,None,299.28839133032125,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu1-iN.wav,1,0,29,29,28,,,,,,,,301.5880172589524,301.8880744490498,2,0,1.7808401848201356,301.58869738227895,None,301.58869738227895,None,3.2,2.3,303.5883979836244,None,306.78818606883215,None,307.53815917249904,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di2-iN.wav,2,0,30,30,25,,,,,,,,310.73817205442685,None,1,0,0.924147032343626,310.7382335620937,None,310.7382335620937,None,3.7,1.4,312.73824276347113,None,316.4382668993908,None,317.18832847783733,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu3-iN.wav,3,0,31,31,30,,,,,,,,320.88832755769965,321.18844844963905,3,1,1.622743539217936,320.88839366605544,None,320.88839366605544,None,3.4,2.7,322.8884223318837,None,326.29054869935,None,327.0399700742905,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/di3-aN.wav,3,0,32,32,6,,,,,,,,330.44078673189745,330.7406683880322,2,0,1.6572299466606637,330.4406737672989,None,330.4406737672989,None,3.1,2.5,332.44068792326334,None,335.54259848304673,None,336.307467554529,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi1-iN.wav,1,0,33,33,36,,,,,,,,339.40750605875303,339.7075331674255,4,0,1.1258348480214408,339.4075948166519,None,339.4075948166519,None,2.0,2.8,341.40767267445835,None,343.4076797524408,None,344.157594108854,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma1-iN.wav,1,0,34,34,32,,,,,,,,346.15758462435736,346.4576386293629,2,0,1.692445386288,346.1578400687413,None,346.1578400687413,None,2.5,2.6,348.15767904464246,None,350.65767409005457,None,351.40772823661973,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/null.wav,0,0,35,35,41,,,,,,,,353.9077774993772,354.20778337410275,None,0,,353.9077735357073,None,353.9077735357073,None,4.0,1.3,355.9077799058914,None,359.90790907906967,None,360.6579133258592,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma4-aN.wav,4,0,36,36,15,,,,,,,,364.65793286109067,364.9579780186182,1,0,1.1788776018665885,364.65797136531455,None,364.65797136531455,None,3.3,1.3,366.65802126509016,None,369.9600242633237,None,370.7249503125636,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/null.wav,0,0,37,37,40,,,,,,,,374.0249471274716,374.32500290197277,None,0,,374.02505004133536,None,374.02505004133536,None,2.7,2.5,376.0250553498222,None,378.72517893139457,None,379.475135755702,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/bu3-iN.wav,3,0,38,38,22,,,,,,,,382.1760662980456,382.4760994230028,1,0,1.510557518515725,382.1768532989063,None,382.1768532989063,None,2.3,2.1,384.176159656633,None,386.49338067087956,None,387.2430964898872,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma3-aN.wav,3,0,39,39,14,,,,,,,,389.5427815196714,389.8428047354532,1,0,1.397300952979549,389.5428879725264,None,389.5428879725264,None,2.9,2.6,391.54295096656915,None,394.44305550836907,None,395.1929150104188,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma2-iN.wav,2,0,40,40,33,,,,,,,,398.09290106679384,398.3932194344411,2,1,1.1603509829901668,398.09367922017645,None,398.09367922017645,None,2.7,2.0,400.09297460703056,None,402.79440655364533,None,403.5598450488101,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/lu3-aN.wav,3,0,41,41,10,,,,,,,,406.2599301261581,406.55988645500656,3,1,1.1077123819395638,406.25992439299216,None,406.25992439299216,None,3.3,1.9,408.2607518091322,None,411.56145387420474,None,412.3114680301692,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/mi4-aN.wav,4,0,42,42,19,,,,,,,,415.61174300978485,None,4,1,1.3349499445084803,415.6115383853139,None,415.6115383853139,None,3.2,2.9,417.6115497100859,None,420.81158198568573,None,421.5615933104573,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
stimuli/ma4-iN.wav,4,0,43,43,35,,,,,,,,424.76165255316994,None,2,0,0.8926567348416938,424.7617023821658,None,424.7617023821658,None,2.7,1.2,426.7617066289554,None,429.47823095739614,None,430.22886868360865,None,Subj_009,Run2,2021_Oct_12_1044,Tone_Learning,2021.1.4,60.01376275389809,
