Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,26.2101017672303,None,5,1,28.004352251364253,26.2101017672303,None,,,,,,,,,,,,,,,,,,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/null.wav,0,0,0,0,41,,,,,,,,54.29288740628618,54.59304751024865,None,0,54.29292159294164,None,54.29292159294164,None,2.9,2.8,56.2594936977639,None,59.15998682079589,None,59.910015132725675,None,,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/mi2-aN.wav,2,0,1,1,17,,,,,,,,62.81011776346914,63.11014791567504,None,0,62.81015046374887,None,62.81015046374887,None,2.1,2.5,64.8101851458614,None,66.9278028102417,None,67.67784209304409,None,,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/ma1-aN.wav,1,0,2,2,12,,,,,,,,69.77781137459915,70.077860283458,1,1,69.77863150041776,None,69.77863150041776,None,2.8,1.3,71.77806349233288,None,74.59465633564287,None,75.34463722509099,None,1.102397878870761,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/null.wav,0,0,3,3,42,,,,,,,,78.14462745747387,78.44472485051301,None,0,78.14540051470976,None,78.14540051470976,None,3.8,2.5,80.14471465821771,None,83.9448051856125,None,84.69505539228885,None,,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/bu1-iN.wav,1,0,4,4,20,,,,,,,,88.49480178817994,None,1,1,88.495478230956,None,88.495478230956,None,2.2,2.7,90.49475946184612,None,92.71163521211201,None,93.46162211784394,None,1.5341686060328357,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/mi2-iN.wav,2,0,5,5,37,,,,,,,,95.66168681060317,None,4,0,95.66172517326777,None,95.66172517326777,None,3.8,2.0,97.66164200697494,None,101.4638000130235,None,102.22849956682694,None,1.6500259761960478,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/bu4-iN.wav,4,0,6,6,23,,,,,,,,106.02850466297441,106.32855038674097,2,0,106.02858761692733,None,106.02858761692733,None,3.0,2.0,108.02857629215578,None,111.02865733505314,None,111.77868387748822,None,1.846527046385745,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/ma1-iN.wav,1,0,7,7,32,,,,,,,,114.77913248001114,115.07894002967078,1,1,114.77927913580606,None,114.77927913580606,None,4.0,2.3,116.77887179792015,None,120.78194010328116,None,121.54675219700403,None,1.1297256149355235,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/bu3-aN.wav,3,0,8,8,2,,,,,,,,125.54683026715084,125.8466264920371,3,1,125.54688313967927,None,125.54688313967927,None,2.0,2.5,127.54692383807742,None,129.54729295485777,None,130.29714183993565,None,0.8740030661811033,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/bu1-aN.wav,1,0,9,9,0,,,,,,,,132.29715196144952,132.59720405540065,None,0,132.29719634039975,None,132.29719634039975,None,3.4,2.3,134.29723562320214,None,137.71413126259722,None,138.464077469931,None,,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
stimuli/lu2-iN.wav,2,0,10,10,29,,,,,,,,141.86417302269382,None,1,0,141.86425491494992,None,141.86425491494992,None,2.0,1.7,143.86437807184302,None,145.88110829879224,None,146.63107680177018,None,1.5189665154812246,Subj_012,Run1,2021_Oct_15_1206,Tone_Learning,2021.1.4,60.0081549439681,
