Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,11.536287753959186,None,5,1,37.671047937759795,11.536287753959186,None,,,,,,,,,,,,,,,,,,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/mi1-aN.wav,1,0,0,0,16,,,,,,,,49.303550776030534,None,None,0,49.303116010962185,None,49.303116010962185,None,2.3,2.8,51.270390959434735,None,53.58682207084894,None,54.33713456376972,None,,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/mi3-iN.wav,3,0,1,1,38,,,,,,,,56.637037064562534,56.93709266211408,None,0,56.63709874917913,None,56.63709874917913,None,2.6,1.4,58.636912244342966,None,61.237116302576396,None,61.98712196496126,None,,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/mi4-iN.wav,4,0,2,2,39,,,,,,,,64.58713587319725,64.8869267542068,2,0,64.58720711308888,None,64.58720711308888,None,2.6,1.9,66.58719154152823,None,69.20401788747768,None,69.95411556363433,None,1.135738007065811,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/di2-iN.wav,2,0,3,3,25,,,,,,,,72.55393942804294,72.8538662063147,3,0,72.55429024823934,None,72.55429024823934,None,3.3,2.9,74.55377143213082,None,77.85400210357693,None,78.60459205340885,None,1.935410933501771,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/ma2-iN.wav,2,0,4,4,33,,,,,,,,81.90456851911658,82.20462305497131,4,0,81.90464754479035,None,81.90464754479035,None,2.3,2.2,83.90530615104944,None,86.20499995753198,None,86.9550788770357,None,1.3969091866547387,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/mi1-iN.wav,1,0,5,5,36,,,,,,,,89.2558668334248,89.55588456376972,None,0,89.255907637993,None,89.255907637993,None,3.3,2.5,91.25591082308529,None,94.57271565196788,None,95.32288623134264,None,,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/di2-aN.wav,2,0,6,6,5,,,,,,,,98.62261532156735,None,3,0,98.62272407476667,None,98.62272407476667,None,3.5,2.1,100.62299728488688,None,104.13972751183428,None,104.88971618706273,None,1.5514031392267498,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/mi3-aN.wav,3,0,7,7,18,,,,,,,,108.3898434845767,None,None,0,108.3898499609295,None,108.3898499609295,None,2.5,1.5,110.38994268249917,None,112.90674085807768,None,113.65667680233855,None,,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
stimuli/mi2-iN.wav,2,0,8,8,37,,,,,,,,116.15676340145255,116.45654366548843,1,0,116.15680102092847,None,116.15680102092847,None,3.7,1.6,118.15723914803857,None,121.85918601787125,None,122.62444437838349,None,1.3779051578676444,Subj_013,Run1,2021_Oct_18_1310,Tone_Learning,2021.1.4,60.029572222216736,
