Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,18.477068399999553,None,5,1,21.420742899999823,18.477068399999553,None,,,,,,,,,,,,,,,,,,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/bu4-aN.wav,4,0,0,0,3,,,,,,,,39.9429811599999,None,4,1,1.9185561999984202,39.94410339999922,None,39.94410339999922,None,2.9,2.6,41.94183519999933,None,44.844483599999876,None,45.610153899999204,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/lu1-aN.wav,1,0,1,1,8,,,,,,,,48.525331229999026,48.82479389999935,1,1,1.6450612000007823,48.52551769999991,None,48.52551769999991,None,2.1,2.3,50.52528119999988,None,52.624817099998836,None,53.374937799999316,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/mi4-iN.wav,4,0,2,2,39,,,,,,,,55.475330729999584,55.7761847999991,4,1,1.2408528000014485,55.4759011999995,None,55.4759011999995,None,2.8,2.7,57.47512829999869,None,60.27480789999936,None,61.02484480000021,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/null.wav,0,0,3,3,42,,,,,,,,63.82617322999958,64.14212849999967,None,0,,63.826465299998745,None,63.826465299998745,None,3.7,1.8,65.84162800000013,None,69.5417207999999,None,70.29203199999938,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/null.wav,0,0,4,4,44,,,,,,,,73.99344593000005,74.30947269999888,None,0,,73.99418960000003,None,73.99418960000003,None,2.5,2.6,76.0101467000004,None,78.50910429999931,None,79.2593622000004,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/lu4-iN.wav,4,0,5,5,31,,,,,,,,81.75920362999913,82.05852400000003,4,1,1.1944425000001502,81.75869489999968,None,81.75869489999968,None,2.1,1.5,83.75784399999975,None,85.85854579999977,None,86.60886430000028,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/mi3-iN.wav,3,0,6,6,38,,,,,,,,88.7087620299988,89.00892849999946,3,1,1.1957751999998436,88.70896729999913,None,88.70896729999913,None,3.9,1.8,90.7086290999996,None,94.60972239999865,None,95.3582905000003,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/lu3-aN.wav,3,0,7,7,10,,,,,,,,99.25922632999918,99.55867959999887,None,0,,99.25911409999935,None,99.25911409999935,None,4.0,3.0,101.25886879999962,None,105.26103689999945,None,106.00869109999985,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/mi1-iN.wav,1,0,8,8,36,,,,,,,,110.00872702999895,None,1,1,1.1660021999996388,110.00900779999938,None,110.00900779999938,None,3.3,1.0,112.00888929999928,None,115.30916579999939,None,116.0597560999995,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/mi3-aN.wav,3,0,9,9,18,,,,,,,,119.3600365299988,None,3,1,1.0334533999994164,119.36060089999955,None,119.36060089999955,None,3.0,1.6,121.37636480000037,None,124.37554139999884,None,125.12525389999973,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/ma2-aN.wav,2,0,10,10,13,,,,,,,,128.12542512999954,None,None,0,,128.12507910000022,None,128.12507910000022,None,3.2,1.4,130.1252500999999,None,133.3256980999995,None,134.07514809999884,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/lu1-iN.wav,1,0,11,11,28,,,,,,,,137.27549372999948,137.5752706000003,1,1,1.1293994000006933,137.27523979999933,None,137.27523979999933,None,3.0,2.1,139.2754759999989,None,142.27522209999916,None,143.02529890000005,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/null.wav,0,0,12,12,43,,,,,,,,146.02568152999976,146.32523349999974,None,0,,146.02534099999866,None,146.02534099999866,None,2.9,2.2,148.02584930000012,None,150.92542309999953,None,151.67534410000007,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/mi2-aN.wav,2,0,13,13,17,,,,,,,,154.57568722999878,154.87544530000014,2,1,1.141354200000933,154.57530339999903,None,154.57530339999903,None,2.2,2.3,156.5754049999996,None,158.77542059999905,None,159.52550510000037,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/di1-aN.wav,1,0,14,14,4,,,,,,,,161.72586372999996,None,1,1,0.9717565999999351,161.7259643999987,None,161.7259643999987,None,2.7,2.0,163.72674219999863,None,166.42539289999877,None,167.17626759999985,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/ma4-iN.wav,4,0,15,15,35,,,,,,,,169.87581112999925,170.1767652999988,4,1,1.039987399999518,169.87583239999913,None,169.87583239999913,None,3.2,2.6,171.87563429999864,None,175.07676229999925,None,175.82683319999887,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/null.wav,0,0,16,16,40,,,,,,,,179.0420600300002,179.34248969999862,None,0,,179.04211229999964,None,179.04211229999964,None,3.8,1.5,181.04236370000035,None,184.8432398999994,None,185.59333379999953,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/ma3-aN.wav,3,0,17,17,14,,,,,,,,189.40947403000047,189.71011699999872,3,1,1.2952155000002676,189.4094372999989,None,189.4094372999989,None,3.6,1.5,191.4104484999989,None,195.02595420000034,None,195.77543789999982,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
stimuli/bu3-iN.wav,3,0,18,18,22,,,,,,,,199.37780912999898,None,2,0,1.5489170999990165,199.3768302999997,None,199.3768302999997,None,3.6,1.5,201.37575219999962,None,204.97612349999872,None,205.72648759999902,None,Subj_049,Run3,group_Mand,2022_Sep_15_1539,Tone_Learning,2021.1.4,60.819370726314325,
