Soundfile,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruc.started,Instruc.stopped,Trigger.keys,Trigger.corr,Trigger.rt,Trigger.started,Trigger.stopped,Tone.started,Tone.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,Response_screen.started,Response_screen.stopped,jitter_pre_fb,jitter_post_fb,jitter_cross_pre_fb.started,jitter_cross_pre_fb.stopped,FB_text.started,FB_text.stopped,jitter_cross_post_fb.started,jitter_cross_post_fb.stopped,participant,session,Group_ID,date,expName,psychopyVersion,frameRate,
,,,,,,17.499472177583357,None,5,1,45.36791505014048,17.499472177583357,None,,,,,,,,,,,,,,,,,,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/di3-aN.wav,3,0,0,0,6,,,,,,,,62.94812229342813,63.24821207455261,3,1,1.189973249683817,62.96440640238154,None,62.96440640238154,None,3.4,2.5,64.91656265338793,None,68.33236285729754,None,69.08235586802994,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/ma2-aN.wav,2,0,1,1,13,,,,,,,,72.48262998887736,None,1,0,1.5420607050632498,72.48275314154307,None,72.48275314154307,None,2.1,2.5,74.4824756941581,None,76.58455474472191,None,77.34949240222363,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/bu2-iN.wav,2,0,2,2,21,,,,,,,,79.44957057585549,79.7495103089044,1,0,1.7207035556085657,79.44950546065286,None,79.44950546065286,None,3.6,2.7,81.4500086879251,None,85.05009305457895,None,85.80011614570378,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/ma4-iN.wav,4,0,3,3,35,,,,,,,,89.40017538638261,None,4,1,1.08356863867823,89.40018317189595,None,89.40018317189595,None,2.7,2.1,91.40054519826697,None,94.10190493817413,None,94.8673058337206,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/di1-iN.wav,1,0,4,4,24,,,,,,,,97.56765841130942,97.86764733464724,1,1,1.1304409679374885,97.56771503322466,None,97.56771503322466,None,2.3,1.9,99.56769769276309,None,101.86776270179962,None,102.61776880634989,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/lu1-iN.wav,1,0,5,5,28,,,,,,,,104.91804791700355,105.21773249754665,1,1,1.4279441891935676,104.91786778853555,None,104.91786778853555,None,2.7,2.5,106.91787061963134,None,109.61768175015504,None,110.36799148972614,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/mi4-aN.wav,4,0,6,6,19,,,,,,,,113.06802167628467,None,4,1,1.4502072185156294,113.06801459854535,None,113.06801459854535,None,3.1,2.5,115.06833274293194,None,118.16808640221166,None,118.91812754157195,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/null.wav,0,0,7,7,44,,,,,,,,122.01834054613954,122.31823710497804,None,0,,122.0182354417093,None,122.0182354417093,None,3.3,1.9,124.01829878747708,None,127.31940811696393,None,128.0694067898877,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
stimuli/bu4-iN.wav,4,0,8,8,23,,,,,,,,131.36949161659464,None,3,0,1.25816726892333,131.37005429687792,None,131.37005429687792,None,3.8,2.6,133.36950152542977,None,137.17176965780186,None,137.93666307943238,None,Subj_043,Run2,group_mand,2022_Jun_01_1709,Tone_Learning,2021.1.4,59.81117458676787,
